DB010	DB020	DB030	DB040	DB040_F	DB090	DB090_F	DB100	DB100_F
2023	ES	12521	ES51	1	65948002	1	1	1
2023	ES	12522	ES51	1	78012815	1	1	1
2023	ES	12525	ES51	1	81241002	1	1	1
2023	ES	12526	ES51	1	76991992	1	1	1
2023	ES	12527	ES51	1	91833393	1	1	1
2023	ES	12528	ES51	1	201313812	1	1	1
2023	ES	12529	ES51	1	73122793	1	1	1
2023	ES	12530	ES51	1	63509361	1	1	1
2023	ES	12531	ES51	1	90746584	1	1	1
2023	ES	12532	ES51	1	41732763	1	1	1
2023	ES	12534	ES51	1	76991992	1	1	1
2023	ES	12536	ES51	1	61332478	1	1	1
2023	ES	12537	ES51	1	75561413	1	1	1
2023	ES	12538	ES51	1	51215580	1	1	1
2023	ES	12539	ES51	1	66422704	1	1	1
2023	ES	12540	ES51	1	79804194	1	1	1
2023	ES	12541	ES51	1	68991898	1	1	1
2023	ES	12542	ES51	1	71246286	1	1	1
2023	ES	12543	ES51	1	56490736	1	2	1
2023	ES	12544	ES51	1	68634676	1	1	1
2023	ES	12545	ES51	1	78012815	1	1	1
2023	ES	12546	ES51	1	69536330	1	1	1
2023	ES	12547	ES51	1	53374836	1	2	1
2023	ES	12548	ES51	1	55420049	1	2	1
2023	ES	12549	ES51	1	57213486	1	2	1
2023	ES	12550	ES51	1	67270999	1	2	1
2023	ES	12551	ES51	1	61517295	1	2	1
2023	ES	12552	ES51	1	58768824	1	2	1
2023	ES	12554	ES51	1	79944649	1	1	1
2023	ES	12555	ES51	1	80660024	1	1	1
2023	ES	12556	ES51	1	62403319	1	1	1
2023	ES	12557	ES51	1	62403319	1	1	1
2023	ES	12559	ES51	1	56296071	1	1	1
2023	ES	12560	ES51	1	34424990	1	1	1
2023	ES	12561	ES51	1	47002564	1	1	1
2023	ES	12563	ES51	1	45740723	1	1	1
2023	ES	12564	ES51	1	59716132	1	2	1
2023	ES	12565	ES51	1	92915217	1	2	1
2023	ES	12566	ES51	1	67810351	1	2	1
2023	ES	12567	ES51	1	64129448	1	2	1
2023	ES	12568	ES51	1	84577721	1	2	1
2023	ES	12569	ES51	1	112027308	1	2	1
2023	ES	12570	ES51	1	133657316	1	2	1
2023	ES	12571	ES51	1	126376503	1	2	1
2023	ES	12572	ES51	1	31749320	1	2	1
2023	ES	12573	ES51	1	51320346	1	2	1
2023	ES	12574	ES51	1	76406395	1	2	1
2023	ES	12575	ES51	1	65808544	1	2	1
2023	ES	12576	ES51	1	36795073	1	2	1
2023	ES	12577	ES51	1	64482405	1	2	1
2023	ES	12578	ES51	1	56296071	1	2	1
2023	ES	12579	ES51	1	37698526	1	2	1
2023	ES	12580	ES51	1	45280373	1	2	1
2023	ES	12581	ES51	1	32602436	1	1	1
2023	ES	12582	ES51	1	51575794	1	2	1
2023	ES	12583	ES51	1	42331141	1	2	1
2023	ES	12584	ES51	1	71914568	1	2	1
2023	ES	12585	ES51	1	47728541	1	2	1
2023	ES	12588	ES51	1	38989213	1	2	1
2023	ES	12589	ES51	1	40977662	1	2	1
2023	ES	12590	ES51	1	62403319	1	2	1
2023	ES	12593	ES51	1	59073807	1	2	1
2023	ES	12594	ES51	1	43723766	1	2	1
2023	ES	12595	ES51	1	34852093	1	2	1
2023	ES	12596	ES51	1	29958166	1	2	1
2023	ES	12598	ES51	1	41840951	1	2	1
2023	ES	12599	ES51	1	22901302	1	2	1
2023	ES	12600	ES51	1	50180099	1	2	1
2023	ES	12601	ES51	1	62139868	1	2	1
2023	ES	12602	ES51	1	19604305	1	2	1
2023	ES	12603	ES51	1	29033708	1	2	1
2023	ES	12604	ES51	1	25994579	1	2	1
2023	ES	12605	ES51	1	44407367	1	2	1
2023	ES	12606	ES51	1	22766375	1	2	1
2023	ES	12607	ES51	1	39444637	1	2	1
2023	ES	12608	ES51	1	41621732	1	1	1
2023	ES	12609	ES51	1	24931767	1	1	1
2023	ES	12610	ES51	1	13911824	1	2	1
2023	ES	12611	ES51	1	13371020	1	2	1
2023	ES	12612	ES51	1	23017623	1	2	1
2023	ES	12613	ES51	1	19708624	1	2	1
2023	ES	12614	ES51	1	20928811	1	2	1
2023	ES	12615	ES51	1	8518036	1	2	1
2023	ES	12616	ES51	1	21095203	1	2	1
2023	ES	12617	ES51	1	19601471	1	2	1
2023	ES	12618	ES51	1	25209397	1	2	1
2023	ES	12619	ES51	1	12797947	1	2	1
2023	ES	12620	ES51	1	14132953	1	2	1
2023	ES	12621	ES51	1	22764284	1	2	1
2023	ES	12622	ES51	1	26004113	1	2	1
2023	ES	12624	ES51	1	19036322	1	1	1
2023	ES	12625	ES51	1	25960699	1	1	1
2023	ES	12626	ES51	1	19031440	1	2	1
2023	ES	12627	ES51	1	12911677	1	2	1
2023	ES	12628	ES51	1	13389026	1	2	1
2023	ES	12629	ES51	1	21308960	1	2	1
2023	ES	12630	ES51	1	22271551	1	2	1
2023	ES	12631	ES51	1	21269872	1	2	1
2023	ES	12632	ES51	1	15895413	1	3	1
2023	ES	12634	ES51	1	27243035	1	3	1
2023	ES	12635	ES51	1	11803231	1	3	1
2023	ES	12636	ES51	1	22099130	1	3	1
2023	ES	12637	ES51	1	15324984	1	3	1
2023	ES	12640	ES51	1	6747035	1	2	1
2023	ES	12642	ES51	1	23017623	1	3	1
2023	ES	12643	ES51	1	21269872	1	3	1
2023	ES	12644	ES51	1	23305776	1	3	1
2023	ES	12645	ES51	1	30501657	1	3	1
2023	ES	13254	ES51	1	80556547	1	2	1
2023	ES	13255	ES51	1	87031341	1	2	1
2023	ES	13256	ES51	1	64306814	1	2	1
2023	ES	13258	ES51	1	84157495	1	2	1
2023	ES	13260	ES51	1	53333432	1	1	1
2023	ES	13263	ES51	1	29033708	1	2	1
2023	ES	13264	ES51	1	49053698	1	2	1
2023	ES	13265	ES51	1	72657010	1	2	1
2023	ES	13266	ES51	1	75818903	1	2	1
2023	ES	13267	ES51	1	23704003	1	3	1
2023	ES	13268	ES51	1	12079542	1	3	1
2023	ES	13269	ES51	1	16833579	1	3	1
2023	ES	13270	ES51	1	23199261	1	3	1
2023	ES	13271	ES51	1	10385579	1	3	1
2023	ES	13273	ES51	1	55888962	1	2	1
2023	ES	13274	ES51	1	102772792	1	2	1
2023	ES	13275	ES51	1	37676426	1	2	1
2023	ES	13276	ES51	1	73467973	1	2	1
2023	ES	13277	ES51	1	35583051	1	2	1
2023	ES	13278	ES51	1	144325892	1	2	1
2023	ES	13279	ES51	1	54182461	1	2	1
2023	ES	13280	ES51	1	24879539	1	2	1
2023	ES	13281	ES51	1	35703671	1	3	1
2023	ES	13282	ES51	1	12797947	1	3	1
2023	ES	13285	ES51	1	54642381	1	2	1
2023	ES	13287	ES51	1	71636277	1	2	1
2023	ES	13288	ES51	1	59395383	1	2	1
2023	ES	13289	ES51	1	34122609	1	2	1
2023	ES	13290	ES51	1	59716132	1	2	1
2023	ES	13291	ES51	1	77060096	1	2	1
2023	ES	13292	ES51	1	85964813	1	2	1
2023	ES	13294	ES51	1	97666871	1	2	1
2023	ES	13297	ES51	1	61914734	1	2	1
2023	ES	13298	ES51	1	59716132	1	2	1
2023	ES	13299	ES51	1	66923071	1	2	1
2023	ES	13300	ES51	1	77804769	1	2	1
2023	ES	13301	ES51	1	46523356	1	2	1
2023	ES	13305	ES51	1	61010588	1	2	1
2023	ES	13306	ES51	1	66923071	1	2	1
2023	ES	13307	ES51	1	67711341	1	2	1
2023	ES	13311	ES51	1	79854964	1	2	1
2023	ES	13313	ES51	1	22160548	1	2	1
2023	ES	13314	ES51	1	32912426	1	2	1
2023	ES	13315	ES51	1	88618327	1	2	1
2023	ES	13316	ES51	1	34977391	1	2	1
2023	ES	13317	ES51	1	39662639	1	2	1
2023	ES	13318	ES51	1	43381433	1	2	1
2023	ES	13319	ES51	1	62171265	1	2	1
2023	ES	13320	ES51	1	39444637	1	2	1
2023	ES	13322	ES51	1	41743972	1	2	1
2023	ES	13324	ES51	1	34852093	1	2	1
2023	ES	13325	ES51	1	39952455	1	2	1
2023	ES	13924	ES51	1	118512274	1	1	1
2023	ES	13925	ES51	1	109068922	1	1	1
2023	ES	13926	ES51	1	69283459	1	1	1
2023	ES	13927	ES51	1	86107195	1	1	1
2023	ES	13928	ES51	1	48068968	1	1	1
2023	ES	13929	ES51	1	47738430	1	1	1
2023	ES	13930	ES51	1	71823437	1	1	1
2023	ES	13931	ES51	1	83079487	1	1	1
2023	ES	13932	ES51	1	81214588	1	1	1
2023	ES	13933	ES51	1	48120688	1	1	1
2023	ES	13934	ES51	1	83079487	1	1	1
2023	ES	13935	ES51	1	80552532	1	1	1
2023	ES	13936	ES51	1	78662576	1	1	1
2023	ES	13937	ES51	1	77937351	1	1	1
2023	ES	13938	ES51	1	74892627	1	1	1
2023	ES	13939	ES51	1	52526948	1	1	1
2023	ES	13940	ES51	1	48068968	1	1	1
2023	ES	13941	ES51	1	79166731	1	1	1
2023	ES	13942	ES51	1	59799012	1	1	1
2023	ES	13943	ES51	1	34238044	1	3	1
2023	ES	13944	ES51	1	22271551	1	3	1
2023	ES	13945	ES51	1	30706420	1	3	1
2023	ES	13946	ES51	1	15566949	1	3	1
2023	ES	13947	ES51	1	37002998	1	3	1
2023	ES	13948	ES51	1	30381838	1	3	1
2023	ES	13949	ES51	1	11803231	1	3	1
2023	ES	13950	ES51	1	16844191	1	3	1
2023	ES	13952	ES51	1	12911677	1	3	1
2023	ES	13953	ES51	1	11803231	1	3	1
2023	ES	13954	ES51	1	20688577	1	3	1
2023	ES	13955	ES51	1	106960570	1	1	1
2023	ES	13956	ES51	1	83520690	1	1	1
2023	ES	13957	ES51	1	86639899	1	1	1
2023	ES	13958	ES51	1	77633298	1	1	1
2023	ES	13959	ES51	1	96726191	1	1	1
2023	ES	13960	ES51	1	37843827	1	1	1
2023	ES	13961	ES51	1	80668053	1	1	1
2023	ES	13962	ES51	1	37264805	1	1	1
2023	ES	13963	ES51	1	53931622	1	1	1
2023	ES	13964	ES51	1	163770320	1	1	1
2023	ES	13965	ES51	1	48068968	1	1	1
2023	ES	13966	ES51	1	30866906	1	3	1
2023	ES	13967	ES51	1	30766395	1	3	1
2023	ES	13968	ES51	1	25686678	1	3	1
2023	ES	13969	ES51	1	17730757	1	3	1
2023	ES	13970	ES51	1	16709629	1	3	1
2023	ES	13971	ES51	1	41397716	1	2	1
2023	ES	13972	ES51	1	19903944	1	2	1
2023	ES	13973	ES51	1	19819686	1	2	1
2023	ES	13974	ES51	1	33833620	1	2	1
2023	ES	13975	ES51	1	22822107	1	2	1
2023	ES	13976	ES51	1	17311544	1	2	1
2023	ES	13977	ES51	1	23199261	1	3	1
2023	ES	13978	ES51	1	15404907	1	3	1
2023	ES	13979	ES51	1	46982141	1	3	1
2023	ES	13980	ES51	1	21262185	1	3	1
2023	ES	13981	ES51	1	18361645	1	3	1
2023	ES	13982	ES51	1	21419437	1	3	1
2023	ES	13983	ES51	1	25422957	1	3	1
2023	ES	16762	ES51	1	45886648	1	1	1
2023	ES	17133	ES51	1	57588466	1	2	1
2023	ES	17134	ES51	1	64896958	1	2	1
2023	ES	17137	ES51	1	46043070	1	2	1
2023	ES	17138	ES51	1	80563543	1	2	1
2023	ES	17140	ES51	1	28231941	1	2	1
2023	ES	17141	ES51	1	12079542	1	3	1
2023	ES	17143	ES51	1	21247237	1	3	1
2023	ES	17144	ES51	1	27687604	1	3	1
2023	ES	17146	ES51	1	13228471	1	3	1
2023	ES	17147	ES51	1	11803231	1	3	1
2023	ES	17148	ES51	1	33628221	1	3	1
2023	ES	17149	ES51	1	26027253	1	3	1
2023	ES	17150	ES51	1	20732873	1	3	1
2023	ES	17152	ES51	1	23634027	1	3	1
2023	ES	17153	ES51	1	21831393	1	3	1
2023	ES	17154	ES51	1	20688577	1	3	1
2023	ES	17155	ES51	1	21793522	1	3	1
2023	ES	17156	ES51	1	19452801	1	3	1
2023	ES	17157	ES51	1	13389026	1	3	1
2023	ES	17158	ES51	1	23199261	1	3	1
2023	ES	17159	ES51	1	26635518	1	3	1
2023	ES	17162	ES51	1	55326472	1	1	1
2023	ES	17163	ES51	1	69727197	1	1	1
2023	ES	17164	ES51	1	81214588	1	1	1
2023	ES	17165	ES51	1	81214588	1	1	1
2023	ES	17166	ES51	1	81214588	1	1	1
2023	ES	17167	ES51	1	105649804	1	1	1
2023	ES	17168	ES51	1	68555691	1	1	1
2023	ES	17169	ES51	1	13494070	1	2	1
2023	ES	17170	ES51	1	29170240	1	2	1
2023	ES	17171	ES51	1	15759144	1	2	1
2023	ES	17172	ES51	1	31132443	1	2	1
2023	ES	17173	ES51	1	22518868	1	2	1
2023	ES	17174	ES51	1	16368638	1	2	1
2023	ES	17175	ES51	1	23199261	1	2	1
2023	ES	17332	ES51	1	181335223	1	1	1
2023	ES	19358	ES51	1	14270704	1	1	1
2023	ES	19359	ES51	1	16163520	1	1	1
2023	ES	19360	ES51	1	20028251	1	1	1
2023	ES	19362	ES51	1	19052182	1	1	1
2023	ES	19363	ES51	1	22802172	1	1	1
2023	ES	19368	ES51	1	72842694	1	1	1
2023	ES	19372	ES51	1	52129113	1	1	1
2023	ES	19373	ES51	1	61393386	1	1	1
2023	ES	19374	ES51	1	49731437	1	1	1
2023	ES	19375	ES51	1	62153477	1	1	1
2023	ES	19377	ES51	1	94250275	1	1	1
2023	ES	19379	ES51	1	53447622	1	1	1
2023	ES	19382	ES51	1	152973059	1	1	1
2023	ES	19384	ES51	1	82929742	1	1	1
2023	ES	19385	ES51	1	83965957	1	1	1
2023	ES	19386	ES51	1	72611318	1	1	1
2023	ES	19389	ES51	1	90534617	1	1	1
2023	ES	19393	ES51	1	112703116	1	1	1
2023	ES	19394	ES51	1	77523670	1	1	1
2023	ES	19395	ES51	1	53445376	1	1	1
2023	ES	19396	ES51	1	53445376	1	1	1
2023	ES	19397	ES51	1	58520135	1	1	1
2023	ES	19399	ES51	1	72303928	1	1	1
2023	ES	19407	ES51	1	47408822	1	1	1
2023	ES	19408	ES51	1	63293427	1	1	1
2023	ES	19409	ES51	1	46359793	1	1	1
2023	ES	19412	ES51	1	44093646	1	1	1
2023	ES	19413	ES51	1	55403513	1	1	1
2023	ES	19415	ES51	1	81894595	1	1	1
2023	ES	19416	ES51	1	53774477	1	1	1
2023	ES	19419	ES51	1	105672665	1	1	1
2023	ES	19421	ES51	1	61715004	1	1	1
2023	ES	19423	ES51	1	34782750	1	1	1
2023	ES	19427	ES51	1	82210446	1	1	1
2023	ES	19428	ES51	1	55403513	1	1	1
2023	ES	19430	ES51	1	74493100	1	1	1
2023	ES	19431	ES51	1	44093646	1	1	1
2023	ES	19433	ES51	1	55403513	1	1	1
2023	ES	19434	ES51	1	48115939	1	1	1
2023	ES	19435	ES51	1	59641908	1	1	1
2023	ES	19436	ES51	1	53445376	1	1	1
2023	ES	19437	ES51	1	68598874	1	1	1
2023	ES	19438	ES51	1	65290508	1	1	1
2023	ES	19440	ES51	1	46504093	1	1	1
2023	ES	19443	ES51	1	72384718	1	1	1
2023	ES	19445	ES51	1	31496516	1	1	1
2023	ES	19447	ES51	1	77732796	1	1	1
2023	ES	19448	ES51	1	53445376	1	1	1
2023	ES	19450	ES51	1	44777359	1	1	1
2023	ES	19452	ES51	1	51114713	1	1	1
2023	ES	19453	ES51	1	63905060	1	1	1
2023	ES	19454	ES51	1	81894595	1	1	1
2023	ES	19455	ES51	1	76535798	1	1	1
2023	ES	19456	ES51	1	42699727	1	1	1
2023	ES	19457	ES51	1	161527464	1	1	1
2023	ES	19458	ES51	1	43983180	1	1	1
2023	ES	19461	ES51	1	52433067	1	1	1
2023	ES	19465	ES51	1	51502844	1	1	1
2023	ES	19466	ES51	1	84184547	1	1	1
2023	ES	19468	ES51	1	44777359	1	1	1
2023	ES	19471	ES51	1	76919226	1	1	1
2023	ES	19472	ES51	1	76157354	1	1	1
2023	ES	19473	ES51	1	34143276	1	1	1
2023	ES	19477	ES51	1	54233211	1	1	1
2023	ES	19478	ES51	1	53445376	1	1	1
2023	ES	19479	ES51	1	118589595	1	1	1
2023	ES	19481	ES51	1	36943910	1	1	1
2023	ES	19484	ES51	1	110141338	1	1	1
2023	ES	19486	ES51	1	53441390	1	1	1
2023	ES	19487	ES51	1	118589595	1	1	1
2023	ES	19489	ES51	1	62360305	1	1	1
2023	ES	19491	ES51	1	44093646	1	1	1
2023	ES	19493	ES51	1	55403513	1	1	1
2023	ES	19495	ES51	1	52916585	1	1	1
2023	ES	19496	ES51	1	43211926	1	1	1
2023	ES	19497	ES51	1	61522966	1	1	1
2023	ES	19498	ES51	1	80835413	1	1	1
2023	ES	19499	ES51	1	63293427	1	1	1
2023	ES	19500	ES51	1	51114713	1	1	1
2023	ES	19501	ES51	1	63000429	1	1	1
2023	ES	19505	ES51	1	61983505	1	1	1
2023	ES	19506	ES51	1	80835413	1	1	1
2023	ES	19507	ES51	1	87543993	1	1	1
2023	ES	19508	ES51	1	43211926	1	1	1
2023	ES	19509	ES51	1	55993790	1	1	1
2023	ES	19511	ES51	1	60249675	1	1	1
2023	ES	19512	ES51	1	46359793	1	1	1
2023	ES	19513	ES51	1	55584505	1	1	1
2023	ES	19515	ES51	1	42400084	1	1	1
2023	ES	19516	ES51	1	39933825	1	1	1
2023	ES	19517	ES51	1	83972809	1	1	1
2023	ES	19518	ES51	1	40681166	1	1	1
2023	ES	19519	ES51	1	36943910	1	1	1
2023	ES	19522	ES51	1	63293427	1	1	1
2023	ES	19523	ES51	1	43776261	1	1	1
2023	ES	19527	ES51	1	38921366	1	2	1
2023	ES	19528	ES51	1	24848238	1	2	1
2023	ES	19529	ES51	1	28282687	1	2	1
2023	ES	19531	ES51	1	24847614	1	2	1
2023	ES	19533	ES51	1	109134816	1	2	1
2023	ES	19534	ES51	1	25231518	1	2	1
2023	ES	19537	ES51	1	42517747	1	1	1
2023	ES	19539	ES51	1	57121658	1	1	1
2023	ES	19541	ES51	1	61617414	1	1	1
2023	ES	19543	ES51	1	68767921	1	1	1
2023	ES	19544	ES51	1	82753217	1	1	1
2023	ES	19545	ES51	1	57147896	1	1	1
2023	ES	19546	ES51	1	111702217	1	1	1
2023	ES	19547	ES51	1	44688466	1	1	1
2023	ES	19548	ES51	1	136481559	1	1	1
2023	ES	19549	ES51	1	65687907	1	1	1
2023	ES	19550	ES51	1	94250275	1	1	1
2023	ES	19551	ES51	1	129706970	1	1	1
2023	ES	19553	ES51	1	53447622	1	1	1
2023	ES	19554	ES51	1	37335766	1	1	1
2023	ES	19555	ES51	1	53447622	1	1	1
2023	ES	19558	ES51	1	65078166	1	1	1
2023	ES	19561	ES51	1	23785692	1	2	1
2023	ES	19562	ES51	1	32365963	1	2	1
2023	ES	19563	ES51	1	26201799	1	2	1
2023	ES	19566	ES51	1	42262082	1	2	1
2023	ES	19568	ES51	1	32740392	1	2	1
2023	ES	19570	ES51	1	31323826	1	2	1
2023	ES	19571	ES51	1	41282537	1	2	1
2023	ES	19574	ES51	1	54113702	1	1	1
2023	ES	19575	ES51	1	69652639	1	1	1
2023	ES	19578	ES51	1	81315223	1	1	1
2023	ES	19581	ES51	1	60146813	1	1	1
2023	ES	19583	ES51	1	70429752	1	1	1
2023	ES	19593	ES51	1	113445263	1	1	1
2023	ES	19594	ES51	1	52201151	1	1	1
2023	ES	19596	ES51	1	32750257	1	1	1
2023	ES	19597	ES51	1	52884891	1	1	1
2023	ES	19598	ES51	1	45151469	1	1	1
2023	ES	19600	ES51	1	30121608	1	1	1
2023	ES	19601	ES51	1	51161030	1	1	1
2023	ES	19603	ES51	1	45882670	1	1	1
2023	ES	19604	ES51	1	35110927	1	1	1
2023	ES	19607	ES51	1	34454783	1	1	1
2023	ES	19608	ES51	1	44261029	1	2	1
2023	ES	19609	ES51	1	26450660	1	2	1
2023	ES	19610	ES51	1	44261029	1	2	1
2023	ES	19611	ES51	1	44261029	1	2	1
2023	ES	19612	ES51	1	68946669	1	2	1
2023	ES	19613	ES51	1	57533425	1	2	1
2023	ES	19614	ES51	1	81014517	1	2	1
2023	ES	19616	ES51	1	56428222	1	2	1
2023	ES	19619	ES51	1	59716946	1	2	1
2023	ES	19620	ES51	1	64888133	1	1	1
2023	ES	19623	ES51	1	43336026	1	1	1
2023	ES	19625	ES51	1	35471546	1	1	1
2023	ES	19626	ES51	1	94559503	1	1	1
2023	ES	19627	ES51	1	38625426	1	1	1
2023	ES	19628	ES51	1	88276277	1	1	1
2023	ES	19629	ES51	1	43665294	1	1	1
2023	ES	19630	ES51	1	90641451	1	1	1
2023	ES	19631	ES51	1	95743204	1	1	1
2023	ES	19632	ES51	1	45073518	1	2	1
2023	ES	19633	ES51	1	62243805	1	2	1
2023	ES	19634	ES51	1	37754676	1	2	1
2023	ES	19637	ES51	1	38259055	1	2	1
2023	ES	19639	ES51	1	37082572	1	2	1
2023	ES	19640	ES51	1	76880203	1	2	1
2023	ES	19641	ES51	1	45882670	1	2	1
2023	ES	19642	ES51	1	39751926	1	2	1
2023	ES	19643	ES51	1	39995780	1	2	1
2023	ES	19646	ES51	1	49636270	1	1	1
2023	ES	19647	ES51	1	45421463	1	1	1
2023	ES	19648	ES51	1	72967463	1	1	1
2023	ES	19649	ES51	1	115828793	1	1	1
2023	ES	19650	ES51	1	53131213	1	1	1
2023	ES	19653	ES51	1	48500404	1	1	1
2023	ES	19655	ES51	1	69870380	1	1	1
2023	ES	19656	ES51	1	70871245	1	1	1
2023	ES	19658	ES51	1	38802632	1	1	1
2023	ES	19659	ES51	1	50746184	1	1	1
2023	ES	19660	ES51	1	136481559	1	1	1
2023	ES	19661	ES51	1	65078166	1	1	1
2023	ES	19663	ES51	1	59273231	1	1	1
2023	ES	19664	ES51	1	81497410	1	1	1
2023	ES	19666	ES51	1	72842694	1	1	1
2023	ES	19668	ES51	1	41859513	1	1	1
2023	ES	19672	ES51	1	51533052	1	1	1
2023	ES	19674	ES51	1	82987676	1	1	1
2023	ES	19679	ES51	1	101991048	1	1	1
2023	ES	19680	ES51	1	53520303	1	1	1
2023	ES	19682	ES51	1	54633289	1	1	1
2023	ES	19684	ES51	1	95441598	1	1	1
2023	ES	19686	ES51	1	66757349	1	1	1
2023	ES	19688	ES51	1	72972257	1	1	1
2023	ES	19689	ES51	1	89115356	1	1	1
2023	ES	19692	ES51	1	43523114	1	1	1
2023	ES	19693	ES51	1	50843662	1	1	1
2023	ES	19694	ES51	1	93335595	1	1	1
2023	ES	19695	ES51	1	52416738	1	1	1
2023	ES	19696	ES51	1	67821379	1	1	1
2023	ES	19697	ES51	1	52250406	1	1	1
2023	ES	19698	ES51	1	37373758	1	1	1
2023	ES	19699	ES51	1	47484165	1	1	1
2023	ES	19702	ES51	1	39751926	1	1	1
2023	ES	19703	ES51	1	52416738	1	1	1
2023	ES	19705	ES51	1	63852642	1	1	1
2023	ES	19706	ES51	1	63362352	1	1	1
2023	ES	19708	ES51	1	56554478	1	1	1
2023	ES	19709	ES51	1	75402250	1	1	1
2023	ES	19710	ES51	1	73557663	1	1	1
2023	ES	19711	ES51	1	46594802	1	1	1
2023	ES	19712	ES51	1	36083844	1	1	1
2023	ES	19714	ES51	1	44549346	1	1	1
2023	ES	19716	ES51	1	59878824	1	1	1
2023	ES	19719	ES51	1	40722914	1	1	1
2023	ES	19721	ES51	1	30595266	1	1	1
2023	ES	19722	ES51	1	30595266	1	1	1
2023	ES	19723	ES51	1	45882670	1	1	1
2023	ES	19724	ES51	1	50998106	1	1	1
2023	ES	19725	ES51	1	52416738	1	1	1
2023	ES	19726	ES51	1	36516352	1	1	1
2023	ES	19731	ES51	1	72702463	1	2	1
2023	ES	19732	ES51	1	25797265	1	2	1
2023	ES	19733	ES51	1	30484512	1	2	1
2023	ES	19734	ES51	1	28275909	1	2	1
2023	ES	19735	ES51	1	54877848	1	2	1
2023	ES	19736	ES51	1	51654288	1	2	1
2023	ES	19737	ES51	1	45882670	1	2	1
2023	ES	19739	ES51	1	98210509	1	2	1
2023	ES	19740	ES51	1	47997643	1	2	1
2023	ES	19741	ES51	1	69504234	1	2	1
2023	ES	19743	ES51	1	37380047	1	2	1
2023	ES	19744	ES51	1	21652474	1	2	1
2023	ES	19745	ES51	1	46686771	1	2	1
2023	ES	19746	ES51	1	58587146	1	2	1
2023	ES	19748	ES51	1	27559296	1	2	1
2023	ES	19749	ES51	1	69504234	1	2	1
2023	ES	19751	ES51	1	20075935	1	2	1
2023	ES	19755	ES51	1	70527496	1	1	1
2023	ES	19757	ES51	1	101264821	1	1	1
2023	ES	19758	ES51	1	49731437	1	1	1
2023	ES	19760	ES51	1	60900267	1	1	1
2023	ES	19762	ES51	1	61508838	1	1	1
2023	ES	19764	ES51	1	28605365	1	2	1
2023	ES	19765	ES51	1	38382800	1	2	1
2023	ES	19767	ES51	1	51752564	1	2	1
2023	ES	19768	ES51	1	54203297	1	2	1
2023	ES	19769	ES51	1	45882670	1	2	1
2023	ES	19770	ES51	1	32750257	1	2	1
2023	ES	19771	ES51	1	44261029	1	2	1
2023	ES	19772	ES51	1	43337061	1	2	1
2023	ES	19773	ES51	1	56778372	1	2	1
2023	ES	19774	ES51	1	38512575	1	2	1
2023	ES	19775	ES51	1	40166411	1	2	1
2023	ES	19777	ES51	1	70382744	1	1	1
2023	ES	19781	ES51	1	53447622	1	1	1
2023	ES	19784	ES51	1	51937708	1	1	1
2023	ES	19785	ES51	1	71097657	1	1	1
2023	ES	19789	ES51	1	56546785	1	1	1
2023	ES	19791	ES51	1	53445376	1	1	1
2023	ES	19792	ES51	1	74339234	1	1	1
2023	ES	19794	ES51	1	46504093	1	1	1
2023	ES	19795	ES51	1	42400084	1	1	1
2023	ES	19797	ES51	1	46440939	1	1	1
2023	ES	19798	ES51	1	74721516	1	1	1
2023	ES	19799	ES51	1	113552856	1	1	1
2023	ES	19801	ES51	1	55823859	1	1	1
2023	ES	19805	ES51	1	55403513	1	1	1
2023	ES	19806	ES51	1	47022254	1	1	1
2023	ES	19807	ES51	1	73043051	1	1	1
2023	ES	19808	ES51	1	31939282	1	1	1
2023	ES	19809	ES51	1	68598874	1	1	1
2023	ES	19811	ES51	1	69434273	1	1	1
2023	ES	19812	ES51	1	33242376	1	1	1
2023	ES	19814	ES51	1	42400084	1	1	1
2023	ES	19815	ES51	1	150293658	1	1	1
2023	ES	19816	ES51	1	40818648	1	1	1
2023	ES	19817	ES51	1	53445376	1	1	1
2023	ES	19819	ES51	1	63293427	1	1	1
2023	ES	19820	ES51	1	53445376	1	1	1
2023	ES	19821	ES51	1	55403513	1	1	1
2023	ES	19822	ES51	1	51114713	1	1	1
2023	ES	19823	ES51	1	55584505	1	1	1
2023	ES	19825	ES51	1	81894595	1	1	1
2023	ES	19826	ES51	1	41604292	1	1	1
2023	ES	19828	ES51	1	112703116	1	1	1
2023	ES	19829	ES51	1	53445376	1	1	1
2023	ES	19831	ES51	1	60249675	1	1	1
2023	ES	19833	ES51	1	56546785	1	1	1
2023	ES	19835	ES51	1	47572053	1	1	1
2023	ES	19836	ES51	1	74493100	1	1	1
2023	ES	19837	ES51	1	43130262	1	1	1
2023	ES	19838	ES51	1	99962628	1	1	1
2023	ES	19839	ES51	1	43211926	1	1	1
2023	ES	19844	ES51	1	51114713	1	1	1
2023	ES	19845	ES51	1	57398601	1	1	1
2023	ES	19846	ES51	1	68137411	1	1	1
2023	ES	19847	ES51	1	53476890	1	1	1
2023	ES	19848	ES51	1	42140401	1	1	1
2023	ES	19850	ES51	1	58272386	1	1	1
2023	ES	19853	ES51	1	66265228	1	1	1
2023	ES	19854	ES51	1	208745261	1	1	1
2023	ES	19855	ES51	1	70653990	1	1	1
2023	ES	19857	ES51	1	63293427	1	1	1
2023	ES	19858	ES51	1	57422928	1	1	1
2023	ES	19860	ES51	1	61580424	1	1	1
