DB010	DB020	DB030	DB040	DB040_F	DB090	DB090_F	DB100	DB100_F
2021	ES	411	ES51	1	353514276	1	1	1
2021	ES	413	ES51	1	371284029	1	1	1
2021	ES	414	ES51	1	228032219	1	1	1
2021	ES	415	ES51	1	633181916	1	2	1
2021	ES	416	ES51	1	282022768	1	2	1
2021	ES	417	ES51	1	306918903	1	2	1
2021	ES	419	ES51	1	249277337	1	2	1
2021	ES	420	ES51	1	329540952	1	2	1
2021	ES	423	ES51	1	342281718	1	2	1
2021	ES	424	ES51	1	370808318	1	2	1
2021	ES	426	ES51	1	242146106	1	1	1
2021	ES	427	ES51	1	316186796	1	1	1
2021	ES	428	ES51	1	439904968	1	1	1
2021	ES	429	ES51	1	366748034	1	1	1
2021	ES	430	ES51	1	396046909	1	1	1
2021	ES	431	ES51	1	379263626	1	1	1
2021	ES	432	ES51	1	396255987	1	1	1
2021	ES	433	ES51	1	423311991	1	1	1
2021	ES	440	ES51	1	288954364	1	1	1
2021	ES	441	ES51	1	859012371	1	1	1
2021	ES	442	ES51	1	435280494	1	1	1
2021	ES	443	ES51	1	288954364	1	1	1
2021	ES	444	ES51	1	538788745	1	1	1
2021	ES	445	ES51	1	172276970	1	1	1
2021	ES	447	ES51	1	228198653	1	1	1
2021	ES	448	ES51	1	305983084	1	1	1
2021	ES	449	ES51	1	306534624	1	1	1
2021	ES	450	ES51	1	443236493	1	1	1
2021	ES	451	ES51	1	365459088	1	2	1
2021	ES	452	ES51	1	1419786488	1	1	1
2021	ES	453	ES51	1	566087537	1	1	1
2021	ES	454	ES51	1	425258125	1	1	1
2021	ES	455	ES51	1	427897067	1	1	1
2021	ES	457	ES51	1	474385958	1	1	1
2021	ES	458	ES51	1	349801681	1	1	1
2021	ES	459	ES51	1	538045658	1	1	1
2021	ES	460	ES51	1	508215976	1	1	1
2021	ES	461	ES51	1	369749191	1	1	1
2021	ES	465	ES51	1	512534232	1	3	1
2021	ES	467	ES51	1	680384698	1	3	1
2021	ES	470	ES51	1	206168659	1	3	1
2021	ES	471	ES51	1	560492634	1	3	1
2021	ES	472	ES51	1	279629961	1	3	1
2021	ES	473	ES51	1	444581356	1	3	1
2021	ES	475	ES51	1	421768300	1	2	1
2021	ES	476	ES51	1	239694557	1	2	1
2021	ES	477	ES51	1	330549467	1	2	1
2021	ES	478	ES51	1	455826149	1	2	1
2021	ES	479	ES51	1	279542737	1	1	1
2021	ES	480	ES51	1	249001388	1	1	1
2021	ES	481	ES51	1	424424451	1	1	1
2021	ES	482	ES51	1	314038433	1	1	1
2021	ES	483	ES51	1	261966580	1	1	1
2021	ES	485	ES51	1	339772237	1	2	1
2021	ES	486	ES51	1	396328729	1	2	1
2021	ES	487	ES51	1	155060724	1	1	1
2021	ES	488	ES51	1	344851835	1	2	1
2021	ES	489	ES51	1	296350008	1	2	1
2021	ES	490	ES51	1	217870133	1	2	1
2021	ES	491	ES51	1	565408566	1	2	1
2021	ES	493	ES51	1	230010819	1	1	1
2021	ES	494	ES51	1	381486175	1	1	1
2021	ES	497	ES51	1	247111425	1	1	1
2021	ES	498	ES51	1	346772304	1	1	1
2021	ES	499	ES51	1	285886147	1	1	1
2021	ES	500	ES51	1	329615878	1	1	1
2021	ES	501	ES51	1	298138685	1	1	1
2021	ES	503	ES51	1	357012141	1	1	1
2021	ES	505	ES51	1	356158006	1	1	1
2021	ES	508	ES51	1	560667094	1	1	1
2021	ES	510	ES51	1	204901042	1	1	1
2021	ES	511	ES51	1	369615406	1	1	1
2021	ES	512	ES51	1	712319192	1	1	1
2021	ES	514	ES51	1	1139761370	1	1	1
2021	ES	515	ES51	1	271471534	1	1	1
2021	ES	516	ES51	1	748204824	1	1	1
2021	ES	517	ES51	1	312177065	1	1	1
2021	ES	518	ES51	1	304703905	1	1	1
2021	ES	519	ES51	1	249277337	1	1	1
2021	ES	520	ES51	1	375511069	1	1	1
2021	ES	521	ES51	1	349655264	1	1	1
2021	ES	522	ES51	1	375511069	1	1	1
2021	ES	524	ES51	1	520684848	1	1	1
2021	ES	525	ES51	1	347677655	1	1	1
2021	ES	526	ES51	1	474849485	1	1	1
2021	ES	527	ES51	1	338270373	1	1	1
2021	ES	528	ES51	1	189514508	1	1	1
2021	ES	530	ES51	1	1031504159	1	1	1
2021	ES	531	ES51	1	713901045	1	1	1
2021	ES	532	ES51	1	409732087	1	1	1
2021	ES	533	ES51	1	256282516	1	1	1
2021	ES	534	ES51	1	470121994	1	2	1
2021	ES	535	ES51	1	540089807	1	2	1
2021	ES	536	ES51	1	322920596	1	2	1
2021	ES	537	ES51	1	314482135	1	2	1
2021	ES	808	ES51	1	459689735	1	2	1
2021	ES	810	ES51	1	473562062	1	2	1
2021	ES	812	ES51	1	265960368	1	3	1
2021	ES	813	ES51	1	444712376	1	3	1
2021	ES	814	ES51	1	310621857	1	3	1
2021	ES	819	ES51	1	372406024	1	2	1
2021	ES	1055	ES51	1	379136436	1	1	1
2021	ES	1056	ES51	1	533030423	1	1	1
2021	ES	1057	ES51	1	329487969	1	1	1
2021	ES	1058	ES51	1	433287495	1	1	1
2021	ES	1060	ES51	1	275157444	1	1	1
2021	ES	1061	ES51	1	328504082	1	1	1
2021	ES	1062	ES51	1	1642677447	1	1	1
2021	ES	1063	ES51	1	533030423	1	1	1
2021	ES	1064	ES51	1	337828272	1	1	1
2021	ES	2182	ES51	1	398690891	1	3	1
2021	ES	2184	ES51	1	475317038	1	3	1
2021	ES	2185	ES51	1	311953957	1	3	1
2021	ES	2187	ES51	1	328571694	1	3	1
2021	ES	2188	ES51	1	464806351	1	3	1
2021	ES	2189	ES51	1	401355141	1	3	1
2021	ES	2190	ES51	1	376161064	1	3	1
2021	ES	2191	ES51	1	252687930	1	3	1
2021	ES	2192	ES51	1	359652788	1	3	1
2021	ES	2193	ES51	1	371269439	1	3	1
2021	ES	2194	ES51	1	323103681	1	3	1
2021	ES	2196	ES51	1	229868403	1	3	1
2021	ES	3123	ES51	1	113800369	1	1	1
2021	ES	3124	ES51	1	82847537	1	1	1
2021	ES	3125	ES51	1	103234931	1	1	1
2021	ES	3126	ES51	1	239966264	1	1	1
2021	ES	3127	ES51	1	142208862	1	1	1
2021	ES	3129	ES51	1	271478100	1	1	1
2021	ES	3133	ES51	1	140746381	1	1	1
2021	ES	3134	ES51	1	201562772	1	1	1
2021	ES	3135	ES51	1	240309259	1	1	1
2021	ES	3136	ES51	1	193835684	1	1	1
2021	ES	3138	ES51	1	644993057	1	1	1
2021	ES	3140	ES51	1	260649807	1	1	1
2021	ES	3141	ES51	1	167618706	1	1	1
2021	ES	3142	ES51	1	120159882	1	1	1
2021	ES	3143	ES51	1	101808662	1	1	1
2021	ES	3144	ES51	1	171882386	1	1	1
2021	ES	3146	ES51	1	128874311	1	1	1
2021	ES	3147	ES51	1	121707644	1	1	1
2021	ES	3148	ES51	1	181954447	1	1	1
2021	ES	3149	ES51	1	256747322	1	1	1
2021	ES	3150	ES51	1	201003217	1	1	1
2021	ES	3152	ES51	1	158408582	1	1	1
2021	ES	3153	ES51	1	204300634	1	1	1
2021	ES	3154	ES51	1	201003217	1	1	1
2021	ES	3155	ES51	1	211858524	1	1	1
2021	ES	3156	ES51	1	209431583	1	1	1
2021	ES	3157	ES51	1	118205260	1	1	1
2021	ES	3158	ES51	1	320677841	1	1	1
2021	ES	3159	ES51	1	188730030	1	1	1
2021	ES	3161	ES51	1	143591948	1	1	1
2021	ES	3162	ES51	1	538324761	1	1	1
2021	ES	3163	ES51	1	250218064	1	1	1
2021	ES	3164	ES51	1	168814109	1	1	1
2021	ES	3166	ES51	1	299812239	1	1	1
2021	ES	3167	ES51	1	201760137	1	1	1
2021	ES	3169	ES51	1	201003217	1	1	1
2021	ES	3170	ES51	1	147723456	1	1	1
2021	ES	3171	ES51	1	256747322	1	1	1
2021	ES	3176	ES51	1	168637005	1	1	1
2021	ES	3177	ES51	1	145916035	1	1	1
2021	ES	3178	ES51	1	211122351	1	1	1
2021	ES	3179	ES51	1	281081878	1	1	1
2021	ES	3180	ES51	1	384637615	1	1	1
2021	ES	3181	ES51	1	297499130	1	1	1
2021	ES	3182	ES51	1	201003217	1	1	1
2021	ES	3183	ES51	1	133658209	1	1	1
2021	ES	3184	ES51	1	183720485	1	1	1
2021	ES	3185	ES51	1	144108524	1	1	1
2021	ES	3186	ES51	1	97219880	1	1	1
2021	ES	3187	ES51	1	180287524	1	1	1
2021	ES	3189	ES51	1	121875429	1	2	1
2021	ES	3191	ES51	1	134814311	1	2	1
2021	ES	3192	ES51	1	236289090	1	2	1
2021	ES	3194	ES51	1	201356873	1	2	1
2021	ES	3195	ES51	1	121875104	1	2	1
2021	ES	3196	ES51	1	396650219	1	1	1
2021	ES	3197	ES51	1	215553778	1	1	1
2021	ES	3200	ES51	1	140776373	1	1	1
2021	ES	3201	ES51	1	134007472	1	1	1
2021	ES	3202	ES51	1	119793527	1	1	1
2021	ES	3203	ES51	1	169510907	1	1	1
2021	ES	3204	ES51	1	108051920	1	1	1
2021	ES	3205	ES51	1	130293074	1	1	1
2021	ES	3206	ES51	1	126636815	1	2	1
2021	ES	3208	ES51	1	119613758	1	2	1
2021	ES	3209	ES51	1	80293400	1	2	1
2021	ES	3210	ES51	1	169447123	1	2	1
2021	ES	3212	ES51	1	486344913	1	1	1
2021	ES	3213	ES51	1	280468612	1	1	1
2021	ES	3215	ES51	1	128466088	1	1	1
2021	ES	3216	ES51	1	188102430	1	1	1
2021	ES	3218	ES51	1	249215174	1	1	1
2021	ES	3219	ES51	1	163473124	1	1	1
2021	ES	3221	ES51	1	186176172	1	1	1
2021	ES	3222	ES51	1	174444881	1	1	1
2021	ES	3223	ES51	1	215978086	1	1	1
2021	ES	3224	ES51	1	165294689	1	1	1
2021	ES	3225	ES51	1	121810308	1	1	1
2021	ES	3226	ES51	1	119824630	1	1	1
2021	ES	3229	ES51	1	261410925	1	2	1
2021	ES	3230	ES51	1	146079871	1	2	1
2021	ES	3233	ES51	1	198767186	1	2	1
2021	ES	3235	ES51	1	161901717	1	1	1
2021	ES	3236	ES51	1	190346965	1	1	1
2021	ES	3237	ES51	1	267620551	1	1	1
2021	ES	3238	ES51	1	228451862	1	1	1
2021	ES	3239	ES51	1	129835005	1	1	1
2021	ES	3240	ES51	1	418834990	1	2	1
2021	ES	3242	ES51	1	222058683	1	2	1
2021	ES	3243	ES51	1	182875363	1	2	1
2021	ES	3246	ES51	1	112165592	1	1	1
2021	ES	3248	ES51	1	93741957	1	1	1
2021	ES	3250	ES51	1	93901522	1	1	1
2021	ES	3252	ES51	1	252282184	1	1	1
2021	ES	3253	ES51	1	139385625	1	1	1
2021	ES	3254	ES51	1	81884035	1	1	1
2021	ES	3255	ES51	1	102882612	1	1	1
2021	ES	3257	ES51	1	121260472	1	1	1
2021	ES	3258	ES51	1	229002044	1	1	1
2021	ES	3259	ES51	1	173059700	1	1	1
2021	ES	3260	ES51	1	144877415	1	1	1
2021	ES	3261	ES51	1	183671856	1	1	1
2021	ES	3262	ES51	1	129835005	1	1	1
2021	ES	3263	ES51	1	188510143	1	1	1
2021	ES	3264	ES51	1	221777367	1	1	1
2021	ES	3265	ES51	1	219390766	1	1	1
2021	ES	3266	ES51	1	179524673	1	1	1
2021	ES	3267	ES51	1	237653232	1	1	1
2021	ES	3268	ES51	1	155582419	1	1	1
2021	ES	3269	ES51	1	134440711	1	1	1
2021	ES	3270	ES51	1	161706229	1	1	1
2021	ES	3271	ES51	1	146079871	1	1	1
2021	ES	3272	ES51	1	264666752	1	1	1
2021	ES	3273	ES51	1	136805502	1	2	1
2021	ES	3275	ES51	1	215978086	1	2	1
2021	ES	3276	ES51	1	147488015	1	2	1
2021	ES	3277	ES51	1	149034995	1	2	1
2021	ES	3278	ES51	1	78340545	1	2	1
2021	ES	3280	ES51	1	153572183	1	2	1
2021	ES	3282	ES51	1	157137462	1	2	1
2021	ES	3283	ES51	1	71766284	1	1	1
2021	ES	3284	ES51	1	93741957	1	1	1
2021	ES	3285	ES51	1	123493807	1	1	1
2021	ES	3286	ES51	1	106479574	1	1	1
2021	ES	3287	ES51	1	158838719	1	2	1
2021	ES	3290	ES51	1	186501317	1	2	1
2021	ES	3291	ES51	1	172581214	1	1	1
2021	ES	3292	ES51	1	403479038	1	1	1
2021	ES	3293	ES51	1	106378791	1	1	1
2021	ES	3295	ES51	1	145916035	1	1	1
2021	ES	3296	ES51	1	256747322	1	1	1
2021	ES	3298	ES51	1	114800047	1	1	1
2021	ES	3299	ES51	1	175325341	1	1	1
2021	ES	3300	ES51	1	124552897	1	1	1
2021	ES	3301	ES51	1	769275230	1	1	1
2021	ES	3302	ES51	1	146685603	1	1	1
2021	ES	3303	ES51	1	612103238	1	1	1
2021	ES	3304	ES51	1	123503311	1	1	1
2021	ES	3306	ES51	1	161087637	1	1	1
2021	ES	3307	ES51	1	207362581	1	1	1
2021	ES	3308	ES51	1	193835684	1	1	1
2021	ES	3311	ES51	1	140019082	1	1	1
2021	ES	3312	ES51	1	207362581	1	1	1
2021	ES	3317	ES51	1	244257056	1	1	1
2021	ES	3318	ES51	1	442662179	1	1	1
2021	ES	3319	ES51	1	183720485	1	1	1
2021	ES	3321	ES51	1	565061027	1	1	1
2021	ES	3322	ES51	1	261946165	1	1	1
2021	ES	3323	ES51	1	645881733	1	1	1
2021	ES	3324	ES51	1	145916035	1	1	1
2021	ES	3327	ES51	1	142182321	1	1	1
2021	ES	3328	ES51	1	198137699	1	1	1
2021	ES	3329	ES51	1	104101049	1	1	1
2021	ES	3330	ES51	1	248251697	1	1	1
2021	ES	3331	ES51	1	118205260	1	1	1
2021	ES	3332	ES51	1	238751883	1	1	1
2021	ES	3333	ES51	1	364175865	1	1	1
2021	ES	3334	ES51	1	196679505	1	1	1
2021	ES	3335	ES51	1	197624371	1	2	1
2021	ES	3336	ES51	1	167618706	1	1	1
2021	ES	3337	ES51	1	103879804	1	1	1
2021	ES	3338	ES51	1	175297736	1	1	1
2021	ES	3339	ES51	1	299718273	1	1	1
2021	ES	3342	ES51	1	298944770	1	1	1
2021	ES	3343	ES51	1	258098059	1	1	1
2021	ES	3344	ES51	1	710207579	1	1	1
2021	ES	3345	ES51	1	273761375	1	1	1
2021	ES	3346	ES51	1	296575313	1	1	1
2021	ES	3347	ES51	1	473321581	1	1	1
2021	ES	3348	ES51	1	194701035	1	1	1
2021	ES	3349	ES51	1	213466691	1	1	1
2021	ES	3350	ES51	1	193835684	1	1	1
2021	ES	3352	ES51	1	154561577	1	1	1
2021	ES	3353	ES51	1	238978149	1	1	1
2021	ES	3354	ES51	1	175325931	1	1	1
2021	ES	3355	ES51	1	178221819	1	1	1
2021	ES	3356	ES51	1	170152132	1	1	1
2021	ES	3358	ES51	1	151296529	1	1	1
2021	ES	3359	ES51	1	135110968	1	1	1
2021	ES	3360	ES51	1	96054552	1	1	1
2021	ES	3361	ES51	1	221435164	1	1	1
2021	ES	3362	ES51	1	127164547	1	1	1
2021	ES	3363	ES51	1	166870598	1	1	1
2021	ES	3364	ES51	1	139385625	1	1	1
2021	ES	3365	ES51	1	124038384	1	1	1
2021	ES	3366	ES51	1	108051920	1	1	1
2021	ES	3367	ES51	1	84994128	1	1	1
2021	ES	3368	ES51	1	172581214	1	1	1
2021	ES	3371	ES51	1	172581214	1	1	1
2021	ES	3372	ES51	1	131187646	1	1	1
2021	ES	3373	ES51	1	125164705	1	1	1
2021	ES	3375	ES51	1	122306706	1	1	1
2021	ES	3376	ES51	1	136641628	1	1	1
2021	ES	3380	ES51	1	207160169	1	1	1
2021	ES	3381	ES51	1	106036848	1	1	1
2021	ES	3382	ES51	1	111702788	1	1	1
2021	ES	3383	ES51	1	153727468	1	1	1
2021	ES	3384	ES51	1	110843347	1	1	1
2021	ES	3385	ES51	1	108051920	1	1	1
2021	ES	3386	ES51	1	95814666	1	1	1
2021	ES	3388	ES51	1	97048162	1	1	1
2021	ES	3389	ES51	1	233199188	1	1	1
2021	ES	3390	ES51	1	148430304	1	1	1
2021	ES	3391	ES51	1	94475942	1	1	1
2021	ES	3392	ES51	1	214868488	1	1	1
2021	ES	3393	ES51	1	135910133	1	1	1
2021	ES	3394	ES51	1	139385625	1	1	1
2021	ES	3396	ES51	1	90240270	1	1	1
2021	ES	3398	ES51	1	178049694	1	1	1
2021	ES	3399	ES51	1	145093591	1	1	1
2021	ES	3400	ES51	1	158840459	1	1	1
2021	ES	3401	ES51	1	169688798	1	1	1
2021	ES	3402	ES51	1	404817848	1	1	1
2021	ES	3405	ES51	1	178851171	1	1	1
2021	ES	3406	ES51	1	99627407	1	1	1
2021	ES	3407	ES51	1	130570156	1	1	1
2021	ES	3408	ES51	1	163473124	1	1	1
2021	ES	3410	ES51	1	350762534	1	1	1
2021	ES	3411	ES51	1	312283008	1	1	1
2021	ES	3413	ES51	1	301968084	1	1	1
2021	ES	3414	ES51	1	291018704	1	1	1
2021	ES	3417	ES51	1	183846595	1	1	1
2021	ES	3418	ES51	1	141377665	1	1	1
2021	ES	3419	ES51	1	198028368	1	1	1
2021	ES	3420	ES51	1	409474392	1	1	1
2021	ES	3421	ES51	1	393935393	1	1	1
2021	ES	3422	ES51	1	250883722	1	1	1
2021	ES	3423	ES51	1	404817848	1	1	1
2021	ES	3424	ES51	1	136822080	1	1	1
2021	ES	3425	ES51	1	161041880	1	1	1
2021	ES	3426	ES51	1	487775461	1	1	1
2021	ES	3428	ES51	1	287314950	1	1	1
2021	ES	3429	ES51	1	202213345	1	1	1
2021	ES	3430	ES51	1	172118623	1	1	1
2021	ES	3431	ES51	1	155646357	1	1	1
2021	ES	3862	ES51	1	87811840	1	3	1
2021	ES	3863	ES51	1	154403041	1	3	1
2021	ES	3866	ES51	1	126313282	1	3	1
2021	ES	3867	ES51	1	88636414	1	1	1
2021	ES	3868	ES51	1	99297056	1	1	1
2021	ES	3869	ES51	1	133694258	1	1	1
2021	ES	3870	ES51	1	268185557	1	2	1
2021	ES	3871	ES51	1	167788862	1	2	1
2021	ES	3872	ES51	1	126613536	1	2	1
2021	ES	3874	ES51	1	134923639	1	3	1
2021	ES	3875	ES51	1	142208862	1	3	1
2021	ES	3877	ES51	1	138251362	1	3	1
2021	ES	3878	ES51	1	329782553	1	3	1
2021	ES	3882	ES51	1	155582419	1	2	1
2021	ES	3883	ES51	1	169757386	1	2	1
2021	ES	3885	ES51	1	192622020	1	2	1
2021	ES	3888	ES51	1	256035217	1	2	1
2021	ES	3892	ES51	1	97964766	1	2	1
2021	ES	3894	ES51	1	206889013	1	2	1
2021	ES	3895	ES51	1	171137322	1	2	1
2021	ES	3896	ES51	1	136587358	1	2	1
2021	ES	3898	ES51	1	138022688	1	2	1
2021	ES	3900	ES51	1	97964766	1	2	1
2021	ES	3901	ES51	1	116123783	1	2	1
2021	ES	3903	ES51	1	168388455	1	3	1
2021	ES	3905	ES51	1	102573171	1	3	1
2021	ES	3906	ES51	1	102146472	1	3	1
2021	ES	3908	ES51	1	139332379	1	3	1
2021	ES	3909	ES51	1	408984407	1	3	1
2021	ES	3910	ES51	1	106292609	1	3	1
2021	ES	3913	ES51	1	160552105	1	3	1
2021	ES	3916	ES51	1	265535528	1	3	1
2021	ES	3917	ES51	1	86107605	1	3	1
2021	ES	3918	ES51	1	129981407	1	3	1
2021	ES	3919	ES51	1	181647562	1	3	1
2021	ES	3920	ES51	1	86107605	1	3	1
2021	ES	3921	ES51	1	407821303	1	3	1
2021	ES	3922	ES51	1	136478905	1	3	1
2021	ES	4306	ES51	1	172810757	1	2	1
2021	ES	4311	ES51	1	143700470	1	3	1
2021	ES	4313	ES51	1	151826367	1	3	1
2021	ES	4315	ES51	1	164502199	1	3	1
2021	ES	4316	ES51	1	140675763	1	1	1
2021	ES	4318	ES51	1	198132002	1	1	1
2021	ES	4319	ES51	1	98234838	1	1	1
2021	ES	4320	ES51	1	305264089	1	1	1
2021	ES	4321	ES51	1	362476105	1	1	1
2021	ES	4322	ES51	1	116862648	1	3	1
2021	ES	4326	ES51	1	170431469	1	2	1
2021	ES	4330	ES51	1	206889013	1	2	1
2021	ES	4332	ES51	1	188390780	1	2	1
2021	ES	4333	ES51	1	333829410	1	2	1
2021	ES	4336	ES51	1	154019823	1	2	1
2021	ES	4343	ES51	1	107404093	1	2	1
2021	ES	4344	ES51	1	277912802	1	3	1
2021	ES	4345	ES51	1	94458237	1	3	1
2021	ES	4346	ES51	1	131713236	1	3	1
2021	ES	6775	ES51	1	137310524	1	1	1
2021	ES	6776	ES51	1	135619757	1	1	1
2021	ES	6777	ES51	1	122358462	1	1	1
2021	ES	6778	ES51	1	113473993	1	1	1
2021	ES	6779	ES51	1	139170815	1	1	1
2021	ES	6780	ES51	1	117249774	1	1	1
2021	ES	6781	ES51	1	130874748	1	1	1
2021	ES	6784	ES51	1	250899047	1	1	1
2021	ES	6786	ES51	1	127114252	1	1	1
2021	ES	6788	ES51	1	181105685	1	2	1
2021	ES	6789	ES51	1	146079871	1	2	1
2021	ES	6791	ES51	1	155582419	1	2	1
2021	ES	6792	ES51	1	181236391	1	2	1
2021	ES	6793	ES51	1	173706206	1	2	1
2021	ES	6794	ES51	1	213008139	1	2	1
2021	ES	6795	ES51	1	116233798	1	2	1
2021	ES	6796	ES51	1	188390780	1	2	1
2021	ES	6797	ES51	1	101085525	1	2	1
2021	ES	6798	ES51	1	271654340	1	2	1
2021	ES	6799	ES51	1	134814311	1	2	1
2021	ES	6802	ES51	1	142977089	1	1	1
2021	ES	6803	ES51	1	138821238	1	1	1
2021	ES	6805	ES51	1	127624115	1	2	1
2021	ES	6806	ES51	1	140728989	1	2	1
2021	ES	6807	ES51	1	79934807	1	2	1
2021	ES	6809	ES51	1	357038180	1	2	1
2021	ES	6810	ES51	1	111054488	1	2	1
2021	ES	6811	ES51	1	140276450	1	2	1
2021	ES	6813	ES51	1	219503471	1	2	1
2021	ES	6814	ES51	1	135727761	1	2	1
2021	ES	6815	ES51	1	380862320	1	2	1
2021	ES	6816	ES51	1	196527221	1	3	1
2021	ES	6817	ES51	1	133844985	1	3	1
2021	ES	6820	ES51	1	143700470	1	3	1
2021	ES	6822	ES51	1	86107605	1	3	1
2021	ES	6823	ES51	1	164606650	1	3	1
2021	ES	6824	ES51	1	85012570	1	3	1
2021	ES	6825	ES51	1	116862648	1	3	1
2021	ES	6828	ES51	1	247963050	1	2	1
2021	ES	6829	ES51	1	135195308	1	2	1
2021	ES	6831	ES51	1	82847537	1	2	1
2021	ES	6832	ES51	1	142744379	1	2	1
2021	ES	6833	ES51	1	136791372	1	2	1
2021	ES	6834	ES51	1	168918776	1	1	1
2021	ES	6835	ES51	1	146116695	1	1	1
2021	ES	6837	ES51	1	134280158	1	1	1
2021	ES	6839	ES51	1	261629955	1	1	1
2021	ES	6840	ES51	1	165711654	1	1	1
2021	ES	6841	ES51	1	382149663	1	1	1
2021	ES	6842	ES51	1	209471257	1	1	1
2021	ES	6844	ES51	1	244905035	1	1	1
2021	ES	6845	ES51	1	141930262	1	1	1
2021	ES	6846	ES51	1	154409763	1	1	1
2021	ES	6847	ES51	1	165711654	1	1	1
2021	ES	6850	ES51	1	116184552	1	1	1
2021	ES	6851	ES51	1	135110968	1	1	1
2021	ES	6854	ES51	1	112397516	1	1	1
2021	ES	6855	ES51	1	168580302	1	1	1
2021	ES	6857	ES51	1	101888346	1	1	1
2021	ES	6858	ES51	1	158934608	1	1	1
2021	ES	6859	ES51	1	111993897	1	1	1
2021	ES	6860	ES51	1	120284118	1	1	1
2021	ES	6861	ES51	1	160478485	1	1	1
2021	ES	6862	ES51	1	131350994	1	1	1
2021	ES	6863	ES51	1	82943917	1	1	1
2021	ES	6864	ES51	1	172998058	1	2	1
2021	ES	6865	ES51	1	167277540	1	1	1
2021	ES	6866	ES51	1	191010150	1	1	1
2021	ES	6867	ES51	1	78712471	1	3	1
2021	ES	6869	ES51	1	153072005	1	1	1
2021	ES	6870	ES51	1	96867316	1	1	1
2021	ES	6872	ES51	1	129145158	1	2	1
2021	ES	6873	ES51	1	110592507	1	2	1
2021	ES	6874	ES51	1	169085659	1	2	1
2021	ES	6875	ES51	1	111011424	1	2	1
2021	ES	6876	ES51	1	162721858	1	2	1
2021	ES	6878	ES51	1	191191360	1	2	1
2021	ES	6879	ES51	1	242651378	1	2	1
2021	ES	6883	ES51	1	308592580	1	2	1
2021	ES	6884	ES51	1	102268567	1	2	1
2021	ES	6885	ES51	1	140736990	1	2	1
2021	ES	6889	ES51	1	129310778	1	2	1
2021	ES	6890	ES51	1	116580976	1	2	1
2021	ES	6891	ES51	1	149682749	1	2	1
2021	ES	6893	ES51	1	160423564	1	2	1
2021	ES	6894	ES51	1	56246499	1	2	1
2021	ES	6897	ES51	1	97028947	1	2	1
2021	ES	6899	ES51	1	190313554	1	2	1
2021	ES	6900	ES51	1	138949131	1	2	1
2021	ES	6901	ES51	1	115824707	1	2	1
2021	ES	6902	ES51	1	287865162	1	2	1
2021	ES	6904	ES51	1	112310394	1	2	1
2021	ES	6905	ES51	1	186644533	1	2	1
2021	ES	6906	ES51	1	173183951	1	2	1
2021	ES	6909	ES51	1	113536093	1	2	1
2021	ES	6912	ES51	1	143915201	1	2	1
2021	ES	6917	ES51	1	179224627	1	2	1
2021	ES	6919	ES51	1	155066719	1	2	1
2021	ES	6923	ES51	1	123276287	1	2	1
2021	ES	6924	ES51	1	157266343	1	2	1
2021	ES	6925	ES51	1	82287893	1	2	1
2021	ES	6926	ES51	1	142208862	1	2	1
2021	ES	6928	ES51	1	127014136	1	2	1
2021	ES	6929	ES51	1	88871169	1	2	1
2021	ES	6930	ES51	1	144674486	1	2	1
2021	ES	6931	ES51	1	94458237	1	2	1
2021	ES	6932	ES51	1	166223711	1	2	1
2021	ES	6934	ES51	1	103234931	1	2	1
2021	ES	6935	ES51	1	102573171	1	3	1
