DB010	DB020	DB030	DB040	DB040_F	DB090	DB090_F	DB100	DB100_F
2022	ES	544	ES51	1	156454273	1	1	1
2022	ES	546	ES51	1	162786917	1	1	1
2022	ES	549	ES51	1	240439151	1	1	1
2022	ES	550	ES51	1	163556621	1	1	1
2022	ES	551	ES51	1	258678970	1	1	1
2022	ES	552	ES51	1	151053007	1	1	1
2022	ES	554	ES51	1	156761808	1	1	1
2022	ES	555	ES51	1	180731943	1	1	1
2022	ES	557	ES51	1	97879569	1	2	1
2022	ES	558	ES51	1	223774424	1	2	1
2022	ES	559	ES51	1	136388757	1	2	1
2022	ES	561	ES51	1	140680271	1	2	1
2022	ES	562	ES51	1	136388757	1	2	1
2022	ES	563	ES51	1	170034439	1	2	1
2022	ES	564	ES51	1	121000795	1	1	1
2022	ES	565	ES51	1	98922793	1	1	1
2022	ES	566	ES51	1	116028564	1	1	1
2022	ES	567	ES51	1	94565411	1	1	1
2022	ES	568	ES51	1	180731943	1	2	1
2022	ES	571	ES51	1	269073454	1	1	1
2022	ES	572	ES51	1	95966303	1	1	1
2022	ES	573	ES51	1	182949286	1	1	1
2022	ES	574	ES51	1	292135587	1	1	1
2022	ES	576	ES51	1	163717473	1	1	1
2022	ES	579	ES51	1	604319126	1	1	1
2022	ES	580	ES51	1	167217510	1	1	1
2022	ES	581	ES51	1	448283069	1	1	1
2022	ES	582	ES51	1	158154130	1	1	1
2022	ES	583	ES51	1	607198922	1	3	1
2022	ES	584	ES51	1	141144042	1	1	1
2022	ES	585	ES51	1	235943997	1	1	1
2022	ES	586	ES51	1	260701496	1	1	1
2022	ES	587	ES51	1	144325847	1	1	1
2022	ES	588	ES51	1	235943997	1	1	1
2022	ES	591	ES51	1	271160751	1	1	1
2022	ES	592	ES51	1	423934340	1	1	1
2022	ES	596	ES51	1	417603004	1	1	1
2022	ES	597	ES51	1	182949286	1	1	1
2022	ES	598	ES51	1	223968073	1	1	1
2022	ES	600	ES51	1	255854279	1	1	1
2022	ES	602	ES51	1	270219325	1	1	1
2022	ES	603	ES51	1	167129125	1	1	1
2022	ES	605	ES51	1	316557356	1	1	1
2022	ES	606	ES51	1	200959405	1	1	1
2022	ES	607	ES51	1	180791425	1	2	1
2022	ES	608	ES51	1	199653118	1	1	1
2022	ES	609	ES51	1	104758121	1	1	1
2022	ES	610	ES51	1	223499915	1	1	1
2022	ES	611	ES51	1	269678890	1	1	1
2022	ES	612	ES51	1	200959405	1	1	1
2022	ES	614	ES51	1	286347024	1	1	1
2022	ES	615	ES51	1	272362363	1	1	1
2022	ES	616	ES51	1	452166067	1	1	1
2022	ES	617	ES51	1	257822399	1	1	1
2022	ES	618	ES51	1	271240480	1	1	1
2022	ES	619	ES51	1	409388896	1	1	1
2022	ES	620	ES51	1	198171393	1	1	1
2022	ES	621	ES51	1	237983774	1	1	1
2022	ES	622	ES51	1	260701496	1	1	1
2022	ES	624	ES51	1	180791425	1	1	1
2022	ES	625	ES51	1	319738080	1	1	1
2022	ES	626	ES51	1	159122675	1	1	1
2022	ES	628	ES51	1	177511576	1	1	1
2022	ES	629	ES51	1	112929398	1	1	1
2022	ES	630	ES51	1	131177533	1	1	1
2022	ES	631	ES51	1	111734391	1	1	1
2022	ES	632	ES51	1	177127648	1	1	1
2022	ES	633	ES51	1	122758963	1	1	1
2022	ES	634	ES51	1	181636867	1	1	1
2022	ES	635	ES51	1	158597570	1	1	1
2022	ES	637	ES51	1	87517132	1	1	1
2022	ES	638	ES51	1	79874006	1	1	1
2022	ES	639	ES51	1	196368608	1	1	1
2022	ES	640	ES51	1	347445617	1	1	1
2022	ES	641	ES51	1	196368608	1	1	1
2022	ES	642	ES51	1	155298085	1	1	1
2022	ES	643	ES51	1	156967198	1	1	1
2022	ES	644	ES51	1	138399876	1	1	1
2022	ES	645	ES51	1	92583704	1	1	1
2022	ES	646	ES51	1	268295160	1	1	1
2022	ES	647	ES51	1	196264366	1	1	1
2022	ES	648	ES51	1	121947351	1	1	1
2022	ES	649	ES51	1	83849706	1	1	1
2022	ES	650	ES51	1	148219734	1	1	1
2022	ES	651	ES51	1	98555265	1	1	1
2022	ES	652	ES51	1	87517132	1	1	1
2022	ES	653	ES51	1	120583710	1	1	1
2022	ES	654	ES51	1	102411722	1	1	1
2022	ES	655	ES51	1	212438268	1	1	1
2022	ES	656	ES51	1	108705179	1	1	1
2022	ES	657	ES51	1	98922793	1	1	1
2022	ES	658	ES51	1	197569303	1	1	1
2022	ES	659	ES51	1	94903995	1	1	1
2022	ES	660	ES51	1	158597570	1	1	1
2022	ES	662	ES51	1	99816752	1	1	1
2022	ES	664	ES51	1	131684345	1	1	1
2022	ES	665	ES51	1	160979077	1	1	1
2022	ES	666	ES51	1	172713337	1	1	1
2022	ES	667	ES51	1	459926063	1	1	1
2022	ES	668	ES51	1	165391668	1	1	1
2022	ES	669	ES51	1	139325673	1	1	1
2022	ES	671	ES51	1	153591117	1	1	1
2022	ES	672	ES51	1	304260166	1	1	1
2022	ES	673	ES51	1	270474548	1	1	1
2022	ES	675	ES51	1	307310369	1	2	1
2022	ES	676	ES51	1	279263085	1	1	1
2022	ES	677	ES51	1	258363958	1	1	1
2022	ES	680	ES51	1	375408042	1	1	1
2022	ES	681	ES51	1	251921937	1	1	1
2022	ES	683	ES51	1	459926063	1	1	1
2022	ES	684	ES51	1	152232328	1	1	1
2022	ES	685	ES51	1	163872133	1	1	1
2022	ES	686	ES51	1	416176213	1	1	1
2022	ES	689	ES51	1	145717743	1	1	1
2022	ES	690	ES51	1	218296181	1	1	1
2022	ES	1068	ES51	1	134984549	1	3	1
2022	ES	1069	ES51	1	145069324	1	3	1
2022	ES	1070	ES51	1	102383665	1	3	1
2022	ES	1071	ES51	1	109988681	1	1	1
2022	ES	1072	ES51	1	99250748	1	1	1
2022	ES	1073	ES51	1	159696308	1	1	1
2022	ES	1074	ES51	1	94548764	1	2	1
2022	ES	1075	ES51	1	218763985	1	2	1
2022	ES	1076	ES51	1	168521865	1	2	1
2022	ES	1077	ES51	1	137328522	1	3	1
2022	ES	1078	ES51	1	138068789	1	3	1
2022	ES	1079	ES51	1	164673240	1	3	1
2022	ES	1080	ES51	1	262560380	1	2	1
2022	ES	1081	ES51	1	151053007	1	2	1
2022	ES	1082	ES51	1	143590420	1	2	1
2022	ES	1083	ES51	1	234673646	1	2	1
2022	ES	1084	ES51	1	208573095	1	2	1
2022	ES	1085	ES51	1	191780032	1	2	1
2022	ES	1086	ES51	1	146497367	1	2	1
2022	ES	1088	ES51	1	175398656	1	2	1
2022	ES	1089	ES51	1	132610941	1	2	1
2022	ES	1090	ES51	1	134004486	1	2	1
2022	ES	1091	ES51	1	146497367	1	2	1
2022	ES	1093	ES51	1	181756943	1	3	1
2022	ES	1096	ES51	1	107791800	1	3	1
2022	ES	1097	ES51	1	138036377	1	3	1
2022	ES	1098	ES51	1	232887489	1	3	1
2022	ES	1099	ES51	1	124782953	1	3	1
2022	ES	1101	ES51	1	280210132	1	3	1
2022	ES	1103	ES51	1	122123986	1	3	1
2022	ES	1106	ES51	1	430359214	1	3	1
2022	ES	1436	ES51	1	198882468	1	2	1
2022	ES	1437	ES51	1	139516972	1	3	1
2022	ES	1440	ES51	1	188923782	1	3	1
2022	ES	1441	ES51	1	149052796	1	1	1
2022	ES	1442	ES51	1	186154854	1	1	1
2022	ES	1443	ES51	1	126252242	1	1	1
2022	ES	1444	ES51	1	197543398	1	1	1
2022	ES	1445	ES51	1	334550672	1	1	1
2022	ES	1447	ES51	1	156604581	1	2	1
2022	ES	1448	ES51	1	132411198	1	2	1
2022	ES	1449	ES51	1	214357255	1	2	1
2022	ES	1450	ES51	1	214357255	1	2	1
2022	ES	1451	ES51	1	327676904	1	2	1
2022	ES	1453	ES51	1	128537018	1	2	1
2022	ES	1455	ES51	1	130714817	1	2	1
2022	ES	1456	ES51	1	95534273	1	2	1
2022	ES	1457	ES51	1	223133529	1	3	1
2022	ES	1458	ES51	1	136516967	1	3	1
2022	ES	1459	ES51	1	126192854	1	3	1
2022	ES	2283	ES51	1	52761399	1	1	1
2022	ES	3530	ES51	1	116028564	1	1	1
2022	ES	3531	ES51	1	155703617	1	1	1
2022	ES	3532	ES51	1	121805742	1	1	1
2022	ES	3533	ES51	1	147455923	1	1	1
2022	ES	3534	ES51	1	103661228	1	1	1
2022	ES	3535	ES51	1	133207464	1	1	1
2022	ES	3537	ES51	1	260607677	1	1	1
2022	ES	3538	ES51	1	133924190	1	1	1
2022	ES	3539	ES51	1	129179785	1	2	1
2022	ES	3540	ES51	1	148683604	1	2	1
2022	ES	3541	ES51	1	151053007	1	2	1
2022	ES	3542	ES51	1	152293705	1	2	1
2022	ES	3543	ES51	1	163598789	1	2	1
2022	ES	3544	ES51	1	216669771	1	2	1
2022	ES	3545	ES51	1	113874250	1	2	1
2022	ES	3547	ES51	1	102887277	1	2	1
2022	ES	3548	ES51	1	274165899	1	2	1
2022	ES	3549	ES51	1	171553937	1	2	1
2022	ES	3552	ES51	1	139043369	1	1	1
2022	ES	3553	ES51	1	145214935	1	2	1
2022	ES	3554	ES51	1	132221873	1	2	1
2022	ES	3555	ES51	1	78703159	1	2	1
2022	ES	3556	ES51	1	111488909	1	2	1
2022	ES	3557	ES51	1	297272384	1	2	1
2022	ES	3558	ES51	1	138791259	1	2	1
2022	ES	3559	ES51	1	162350564	1	2	1
2022	ES	3560	ES51	1	238923458	1	2	1
2022	ES	3561	ES51	1	118383893	1	2	1
2022	ES	3562	ES51	1	512245084	1	2	1
2022	ES	3563	ES51	1	168406266	1	3	1
2022	ES	3564	ES51	1	129207959	1	3	1
2022	ES	3565	ES51	1	139516972	1	3	1
2022	ES	3566	ES51	1	73115629	1	3	1
2022	ES	3567	ES51	1	149819039	1	3	1
2022	ES	3568	ES51	1	113978445	1	3	1
2022	ES	3569	ES51	1	109798260	1	3	1
2022	ES	3572	ES51	1	149966360	1	2	1
2022	ES	3573	ES51	1	199657949	1	2	1
2022	ES	3574	ES51	1	115033428	1	2	1
2022	ES	3575	ES51	1	122123986	1	2	1
2022	ES	3576	ES51	1	113049031	1	2	1
2022	ES	3577	ES51	1	171451369	1	1	1
2022	ES	3578	ES51	1	163955826	1	1	1
2022	ES	3579	ES51	1	116679605	1	1	1
2022	ES	3580	ES51	1	290814672	1	1	1
2022	ES	3582	ES51	1	383390028	1	1	1
2022	ES	3583	ES51	1	238343318	1	1	1
2022	ES	3585	ES51	1	380149578	1	1	1
2022	ES	3586	ES51	1	114779211	1	1	1
2022	ES	3587	ES51	1	180613847	1	1	1
2022	ES	3588	ES51	1	160887353	1	1	1
2022	ES	3589	ES51	1	104046912	1	1	1
2022	ES	3590	ES51	1	131177533	1	1	1
2022	ES	3591	ES51	1	375889195	1	1	1
2022	ES	3592	ES51	1	180148939	1	1	1
2022	ES	3593	ES51	1	115263565	1	1	1
2022	ES	3594	ES51	1	197224949	1	1	1
2022	ES	3595	ES51	1	124806565	1	1	1
2022	ES	3596	ES51	1	163533046	1	1	1
2022	ES	3597	ES51	1	127430357	1	1	1
2022	ES	3598	ES51	1	114577045	1	1	1
2022	ES	3599	ES51	1	169308152	1	1	1
2022	ES	3600	ES51	1	156454110	1	1	1
2022	ES	3601	ES51	1	96131127	1	1	1
2022	ES	3602	ES51	1	197365929	1	2	1
2022	ES	3603	ES51	1	162686964	1	1	1
2022	ES	3604	ES51	1	197360847	1	1	1
2022	ES	3605	ES51	1	109291908	1	3	1
2022	ES	3606	ES51	1	158597570	1	1	1
2022	ES	3607	ES51	1	95966303	1	1	1
2022	ES	3608	ES51	1	261819706	1	1	1
2022	ES	3609	ES51	1	196838176	1	2	1
2022	ES	3610	ES51	1	118712685	1	2	1
2022	ES	3611	ES51	1	142380604	1	2	1
2022	ES	3612	ES51	1	139185942	1	2	1
2022	ES	3613	ES51	1	117578320	1	2	1
2022	ES	3614	ES51	1	154742219	1	2	1
2022	ES	3615	ES51	1	208271832	1	2	1
2022	ES	3616	ES51	1	300211484	1	2	1
2022	ES	3620	ES51	1	265331478	1	2	1
2022	ES	3621	ES51	1	152933307	1	2	1
2022	ES	3622	ES51	1	179090665	1	2	1
2022	ES	3624	ES51	1	132936911	1	2	1
2022	ES	3625	ES51	1	178289334	1	2	1
2022	ES	3626	ES51	1	148683604	1	2	1
2022	ES	3627	ES51	1	105044340	1	2	1
2022	ES	3628	ES51	1	177183542	1	2	1
2022	ES	3629	ES51	1	81918789	1	2	1
2022	ES	3630	ES51	1	149504516	1	2	1
2022	ES	3631	ES51	1	118876988	1	2	1
2022	ES	3632	ES51	1	160751352	1	2	1
2022	ES	3633	ES51	1	243005382	1	2	1
2022	ES	3634	ES51	1	152933307	1	2	1
2022	ES	3635	ES51	1	162505028	1	2	1
2022	ES	3636	ES51	1	185234343	1	2	1
2022	ES	3638	ES51	1	159809710	1	2	1
2022	ES	3640	ES51	1	159988369	1	2	1
2022	ES	3641	ES51	1	148023942	1	2	1
2022	ES	3642	ES51	1	111278497	1	2	1
2022	ES	3643	ES51	1	114999506	1	2	1
2022	ES	3644	ES51	1	171338313	1	2	1
2022	ES	3646	ES51	1	202052833	1	2	1
2022	ES	3647	ES51	1	163501597	1	2	1
2022	ES	3648	ES51	1	114256365	1	2	1
2022	ES	3649	ES51	1	138068789	1	2	1
2022	ES	3650	ES51	1	105913213	1	2	1
2022	ES	3651	ES51	1	96668758	1	2	1
2022	ES	3652	ES51	1	163282366	1	2	1
2022	ES	3653	ES51	1	136516967	1	2	1
2022	ES	3654	ES51	1	180929913	1	2	1
2022	ES	3656	ES51	1	132980036	1	3	1
2022	ES	3657	ES51	1	157372478	1	3	1
2022	ES	3658	ES51	1	122123986	1	3	1
2022	ES	3659	ES51	1	129435787	1	3	1
2022	ES	3660	ES51	1	107791800	1	3	1
2022	ES	3661	ES51	1	244852821	1	3	1
2022	ES	3662	ES51	1	163221198	1	3	1
2022	ES	3663	ES51	1	135147113	1	2	1
2022	ES	3664	ES51	1	101007779	1	2	1
2022	ES	3665	ES51	1	118183312	1	2	1
2022	ES	3666	ES51	1	128966847	1	2	1
2022	ES	3668	ES51	1	180507213	1	2	1
2022	ES	3669	ES51	1	98421387	1	2	1
2022	ES	3670	ES51	1	113927737	1	2	1
2022	ES	3671	ES51	1	137241999	1	2	1
2022	ES	3672	ES51	1	221241310	1	2	1
2022	ES	3673	ES51	1	138068789	1	2	1
2022	ES	5501	ES51	1	160596383	1	2	1
2022	ES	5502	ES51	1	189502281	1	2	1
2022	ES	5503	ES51	1	257428911	1	2	1
2022	ES	5504	ES51	1	78439511	1	2	1
2022	ES	5505	ES51	1	142416477	1	2	1
2022	ES	5506	ES51	1	54184766	1	1	1
2022	ES	5507	ES51	1	157504177	1	1	1
2022	ES	5509	ES51	1	171585895	1	1	1
2022	ES	5510	ES51	1	240207056	1	1	1
2022	ES	5511	ES51	1	114033494	1	1	1
2022	ES	5513	ES51	1	308473716	1	1	1
2022	ES	5514	ES51	1	339190442	1	1	1
2022	ES	5515	ES51	1	222731949	1	1	1
2022	ES	5516	ES51	1	123834410	1	1	1
2022	ES	5517	ES51	1	271619226	1	1	1
2022	ES	5518	ES51	1	120951407	1	2	1
2022	ES	5519	ES51	1	152238868	1	1	1
2022	ES	5521	ES51	1	308473716	1	1	1
2022	ES	5522	ES51	1	165347985	1	1	1
2022	ES	5523	ES51	1	115061981	1	1	1
2022	ES	5524	ES51	1	181632946	1	1	1
2022	ES	5525	ES51	1	142078709	1	1	1
2022	ES	5526	ES51	1	219676306	1	1	1
2022	ES	5527	ES51	1	216056465	1	1	1
2022	ES	5529	ES51	1	299228471	1	1	1
2022	ES	5530	ES51	1	166534032	1	1	1
2022	ES	5531	ES51	1	216056465	1	1	1
2022	ES	5532	ES51	1	203054451	1	1	1
2022	ES	5533	ES51	1	216056465	1	1	1
2022	ES	5534	ES51	1	329024588	1	1	1
2022	ES	5535	ES51	1	261335920	1	1	1
2022	ES	5536	ES51	1	200336868	1	1	1
2022	ES	5537	ES51	1	113115672	1	1	1
2022	ES	5540	ES51	1	134416762	1	1	1
2022	ES	5541	ES51	1	181583187	1	1	1
2022	ES	5542	ES51	1	205723728	1	1	1
2022	ES	5543	ES51	1	154043963	1	1	1
2022	ES	5545	ES51	1	223551894	1	1	1
2022	ES	5546	ES51	1	209918487	1	1	1
2022	ES	5548	ES51	1	137349680	1	1	1
2022	ES	5549	ES51	1	278510297	1	1	1
2022	ES	5550	ES51	1	192725195	1	2	1
2022	ES	5552	ES51	1	125345857	1	1	1
2022	ES	5553	ES51	1	243077573	1	1	1
2022	ES	5554	ES51	1	152783630	1	1	1
2022	ES	5555	ES51	1	334730357	1	1	1
2022	ES	5556	ES51	1	152783630	1	1	1
2022	ES	5557	ES51	1	148382763	1	1	1
2022	ES	5558	ES51	1	235463809	1	1	1
2022	ES	5559	ES51	1	152783630	1	1	1
2022	ES	5560	ES51	1	192448920	1	1	1
2022	ES	5562	ES51	1	238891600	1	1	1
2022	ES	5563	ES51	1	233007826	1	1	1
2022	ES	5565	ES51	1	121238220	1	1	1
2022	ES	5566	ES51	1	292082913	1	1	1
2022	ES	5568	ES51	1	139577916	1	1	1
2022	ES	5569	ES51	1	169028912	1	1	1
2022	ES	5570	ES51	1	149427122	1	1	1
2022	ES	5571	ES51	1	135652737	1	1	1
2022	ES	5572	ES51	1	115962427	1	1	1
2022	ES	5573	ES51	1	456575643	1	1	1
2022	ES	5574	ES51	1	259361031	1	1	1
2022	ES	5576	ES51	1	795487207	1	1	1
2022	ES	5577	ES51	1	105066561	1	1	1
2022	ES	5578	ES51	1	564254789	1	1	1
2022	ES	5579	ES51	1	263011523	1	1	1
2022	ES	5580	ES51	1	152783630	1	1	1
2022	ES	5581	ES51	1	152426450	1	1	1
2022	ES	5582	ES51	1	128549231	1	1	1
2022	ES	5583	ES51	1	170976615	1	1	1
2022	ES	5585	ES51	1	125943638	1	1	1
2022	ES	5586	ES51	1	476397037	1	1	1
2022	ES	5587	ES51	1	241242450	1	1	1
2022	ES	5588	ES51	1	400401592	1	1	1
2022	ES	5589	ES51	1	143274454	1	1	1
2022	ES	5590	ES51	1	166443306	1	1	1
2022	ES	5591	ES51	1	379768731	1	1	1
2022	ES	5592	ES51	1	76735454	1	1	1
2022	ES	5593	ES51	1	427750005	1	1	1
2022	ES	5594	ES51	1	476805251	1	1	1
2022	ES	5597	ES51	1	137214667	1	3	1
2022	ES	5598	ES51	1	263988639	1	3	1
2022	ES	5599	ES51	1	238031767	1	2	1
2022	ES	5600	ES51	1	121249677	1	2	1
2022	ES	5601	ES51	1	244162237	1	2	1
2022	ES	5602	ES51	1	109357423	1	2	1
2022	ES	5603	ES51	1	247598806	1	2	1
2022	ES	5605	ES51	1	153373374	1	3	1
2022	ES	5606	ES51	1	155963844	1	3	1
2022	ES	5607	ES51	1	80145133	1	3	1
2022	ES	5609	ES51	1	152863215	1	3	1
2022	ES	5610	ES51	1	87496491	1	1	1
2022	ES	5611	ES51	1	432587883	1	1	1
2022	ES	5612	ES51	1	150824712	1	1	1
2022	ES	5613	ES51	1	1073319336	1	1	1
2022	ES	5614	ES51	1	134200260	1	1	1
2022	ES	5615	ES51	1	150386345	1	1	1
2022	ES	5616	ES51	1	152383595	1	1	1
2022	ES	5617	ES51	1	319698616	1	1	1
2022	ES	5618	ES51	1	108786434	1	1	1
2022	ES	5619	ES51	1	176407464	1	1	1
2022	ES	5622	ES51	1	98926996	1	1	1
2022	ES	5623	ES51	1	138138736	1	1	1
2022	ES	5625	ES51	1	309743445	1	1	1
2022	ES	5626	ES51	1	108319243	1	1	1
2022	ES	5627	ES51	1	193632965	1	2	1
2022	ES	5628	ES51	1	71943343	1	2	1
2022	ES	5629	ES51	1	114448028	1	2	1
2022	ES	5630	ES51	1	193468187	1	2	1
2022	ES	5633	ES51	1	247598806	1	2	1
2022	ES	5635	ES51	1	110367677	1	2	1
2022	ES	5636	ES51	1	559005613	1	2	1
2022	ES	5637	ES51	1	159067876	1	2	1
2022	ES	5638	ES51	1	120835929	1	2	1
2022	ES	5639	ES51	1	142339106	1	2	1
2022	ES	5640	ES51	1	340599963	1	2	1
2022	ES	5641	ES51	1	78439511	1	2	1
2022	ES	5642	ES51	1	78439511	1	2	1
2022	ES	5643	ES51	1	174418850	1	3	1
2022	ES	5644	ES51	1	138288474	1	3	1
2022	ES	5645	ES51	1	149811501	1	3	1
2022	ES	5646	ES51	1	110367677	1	1	1
2022	ES	5648	ES51	1	284029515	1	1	1
2022	ES	5649	ES51	1	378850861	1	1	1
2022	ES	5650	ES51	1	127530084	1	1	1
2022	ES	5651	ES51	1	582984086	1	1	1
2022	ES	5652	ES51	1	67659136	1	1	1
2022	ES	5653	ES51	1	301284716	1	1	1
2022	ES	5654	ES51	1	222731949	1	1	1
2022	ES	5656	ES51	1	172926822	1	1	1
2022	ES	5657	ES51	1	82175066	1	1	1
2022	ES	5658	ES51	1	317894013	1	1	1
2022	ES	5659	ES51	1	127961026	1	1	1
2022	ES	5660	ES51	1	104085953	1	1	1
2022	ES	5661	ES51	1	196685983	1	1	1
2022	ES	5662	ES51	1	142339106	1	1	1
2022	ES	5664	ES51	1	109774308	1	1	1
2022	ES	5665	ES51	1	113055879	1	1	1
2022	ES	5666	ES51	1	152694147	1	1	1
2022	ES	5667	ES51	1	441757065	1	1	1
2022	ES	5668	ES51	1	124674874	1	1	1
2022	ES	5669	ES51	1	143318683	1	1	1
2022	ES	5671	ES51	1	143318683	1	2	1
2022	ES	5673	ES51	1	783341400	1	2	1
2022	ES	5674	ES51	1	199068504	1	2	1
2022	ES	5675	ES51	1	131460285	1	2	1
2022	ES	5676	ES51	1	143318683	1	2	1
2022	ES	5677	ES51	1	165040050	1	1	1
2022	ES	5678	ES51	1	279584654	1	2	1
2022	ES	5679	ES51	1	147044026	1	2	1
2022	ES	5680	ES51	1	233116734	1	2	1
2022	ES	5681	ES51	1	628969355	1	2	1
2022	ES	5682	ES51	1	196871690	1	2	1
2022	ES	5683	ES51	1	152537470	1	2	1
2022	ES	5684	ES51	1	268486148	1	2	1
2022	ES	5685	ES51	1	221105666	1	2	1
2022	ES	5686	ES51	1	120267298	1	2	1
2022	ES	5687	ES51	1	167564349	1	1	1
2022	ES	5688	ES51	1	171583455	1	1	1
2022	ES	5689	ES51	1	227701440	1	1	1
2022	ES	5690	ES51	1	109792489	1	1	1
2022	ES	5692	ES51	1	157664157	1	1	1
2022	ES	5695	ES51	1	147384252	1	2	1
2022	ES	5696	ES51	1	86273296	1	2	1
2022	ES	5697	ES51	1	122623355	1	2	1
2022	ES	5698	ES51	1	225469911	1	2	1
2022	ES	5699	ES51	1	195834874	1	2	1
2022	ES	5700	ES51	1	113465777	1	2	1
2022	ES	5701	ES51	1	119678252	1	2	1
2022	ES	5702	ES51	1	509889265	1	2	1
2022	ES	5703	ES51	1	274946292	1	2	1
2022	ES	5704	ES51	1	114105272	1	3	1
2022	ES	5706	ES51	1	147585634	1	3	1
2022	ES	5708	ES51	1	260426040	1	1	1
2022	ES	5710	ES51	1	87749357	1	1	1
2022	ES	5711	ES51	1	288880134	1	1	1
2022	ES	5712	ES51	1	241479999	1	1	1
2022	ES	5716	ES51	1	119834855	1	1	1
2022	ES	5717	ES51	1	264825457	1	1	1
2022	ES	5718	ES51	1	213458418	1	1	1
2022	ES	5719	ES51	1	171202372	1	1	1
2022	ES	5720	ES51	1	119106910	1	1	1
