DB010	DB020	DB030	DB040	DB040_F	DB060	DB060_F	DB090	DB090_F	DB100	DB100_F
2018	ES	529	ES51	01	324	01	177472448	1	2	1
2018	ES	530	ES51	01	325	01	95577266	1	3	1
2018	ES	531	ES51	01	325	01	112216776	1	3	1
2018	ES	532	ES51	01	325	01	95106730	1	3	1
2018	ES	533	ES51	01	325	01	95577266	1	3	1
2018	ES	534	ES51	01	325	01	102444944	1	3	1
2018	ES	535	ES51	01	325	01	111635422	1	3	1
2018	ES	536	ES51	01	325	01	102444944	1	3	1
2018	ES	537	ES51	01	333	01	106380396	1	1	1
2018	ES	539	ES51	01	333	01	67916563	1	1	1
2018	ES	540	ES51	01	333	01	103518062	1	1	1
2018	ES	541	ES51	01	333	01	256994900	1	1	1
2018	ES	543	ES51	01	333	01	53912424	1	1	1
2018	ES	548	ES51	01	336	01	141413693	1	1	1
2018	ES	552	ES51	01	338	01	70917845	1	2	1
2018	ES	553	ES51	01	338	01	132959615	1	2	1
2018	ES	554	ES51	01	338	01	237949989	1	2	1
2018	ES	555	ES51	01	338	01	172265157	1	2	1
2018	ES	556	ES51	01	338	01	132959615	1	2	1
2018	ES	558	ES51	01	338	01	48385500	1	2	1
2018	ES	559	ES51	01	344	01	253704254	1	1	1
2018	ES	560	ES51	01	344	01	85106642	1	1	1
2018	ES	561	ES51	01	344	01	113205491	1	1	1
2018	ES	562	ES51	01	344	01	193496755	1	1	1
2018	ES	563	ES51	01	344	01	98282541	1	1	1
2018	ES	564	ES51	01	344	01	305339124	1	1	1
2018	ES	565	ES51	01	344	01	244968750	1	1	1
2018	ES	566	ES51	01	344	01	132959615	1	1	1
2018	ES	568	ES51	01	349	01	132959615	1	1	1
2018	ES	569	ES51	01	349	01	254886374	1	1	1
2018	ES	570	ES51	01	349	01	160530527	1	1	1
2018	ES	571	ES51	01	349	01	123435609	1	1	1
2018	ES	572	ES51	01	349	01	117140588	1	1	1
2018	ES	573	ES51	01	349	01	130521256	1	1	1
2018	ES	574	ES51	01	349	01	129768553	1	1	1
2018	ES	575	ES51	01	349	01	115702195	1	1	1
2018	ES	580	ES51	01	359	01	198902481	1	1	1
2018	ES	583	ES51	01	369	01	101033605	1	1	1
2018	ES	584	ES51	01	369	01	33835495	1	1	1
2018	ES	585	ES51	01	369	01	100930888	1	1	1
2018	ES	587	ES51	01	369	01	78951800	1	1	1
2018	ES	591	ES51	01	372	01	47988213	1	2	1
2018	ES	593	ES51	01	372	01	48973107	1	2	1
2018	ES	595	ES51	01	372	01	60981705	1	2	1
2018	ES	601	ES51	01	380	01	116579821	1	1	1
2018	ES	605	ES51	01	381	01	87565706	1	2	1
2018	ES	606	ES51	01	381	01	134298964	1	2	1
2018	ES	607	ES51	01	381	01	139947731	1	2	1
2018	ES	608	ES51	01	381	01	147348044	1	2	1
2018	ES	611	ES51	01	390	01	132082231	1	1	1
2018	ES	613	ES51	01	390	01	46804516	1	1	1
2018	ES	614	ES51	01	390	01	131667695	1	1	1
2018	ES	615	ES51	01	390	01	144282577	1	1	1
2018	ES	619	ES51	01	400	01	352898227	1	2	1
2018	ES	621	ES51	01	400	01	589159054	1	2	1
2018	ES	626	ES51	01	403	01	169944510	1	1	1
2018	ES	627	ES51	01	403	01	186860172	1	1	1
2018	ES	630	ES51	01	403	01	103518062	1	1	1
2018	ES	631	ES51	01	403	01	164754387	1	1	1
2018	ES	632	ES51	01	403	01	151444338	1	1	1
2018	ES	636	ES51	01	404	01	100930888	1	1	1
2018	ES	637	ES51	01	404	01	126572619	1	1	1
2018	ES	639	ES51	01	405	01	139255980	1	1	1
2018	ES	640	ES51	01	405	01	141413693	1	1	1
2018	ES	643	ES51	01	405	01	78102189	1	1	1
2018	ES	644	ES51	01	405	01	39216552	1	1	1
2018	ES	646	ES51	01	408	01	111089640	1	2	1
2018	ES	647	ES51	01	408	01	113536968	1	2	1
2018	ES	648	ES51	01	408	01	122806366	1	2	1
2018	ES	649	ES51	01	408	01	57748976	1	2	1
2018	ES	650	ES51	01	410	01	72872967	1	2	1
2018	ES	651	ES51	01	410	01	97270534	1	2	1
2018	ES	652	ES51	01	410	01	295119555	1	2	1
2018	ES	653	ES51	01	410	01	144600242	1	2	1
2018	ES	654	ES51	01	410	01	103859419	1	2	1
2018	ES	656	ES51	01	415	01	329073688	1	1	1
2018	ES	657	ES51	01	415	01	111278854	1	1	1
2018	ES	659	ES51	01	416	01	157920283	1	1	1
2018	ES	660	ES51	01	416	01	111089640	1	1	1
2018	ES	661	ES51	01	416	01	142617682	1	1	1
2018	ES	663	ES51	01	416	01	84603278	1	1	1
2018	ES	665	ES51	01	416	01	111089640	1	1	1
2018	ES	1038	ES51	01	630	01	120882512	1	2	1
2018	ES	1039	ES51	01	630	01	109344657	1	2	1
2018	ES	1040	ES51	01	630	01	66523508	1	2	1
2018	ES	1041	ES51	01	630	01	70597147	1	2	1
2018	ES	1045	ES51	01	630	01	78891790	1	2	1
2018	ES	1046	ES51	01	630	01	93524467	1	2	1
2018	ES	1047	ES51	01	630	01	145067899	1	2	1
2018	ES	1048	ES51	01	631	01	132959615	1	2	1
2018	ES	1049	ES51	01	631	01	230860651	1	2	1
2018	ES	1050	ES51	01	631	01	83802765	1	2	1
2018	ES	1051	ES51	01	631	01	131356169	1	2	1
2018	ES	1052	ES51	01	631	01	288914045	1	2	1
2018	ES	1053	ES51	01	631	01	65277560	1	2	1
2018	ES	1054	ES51	01	633	01	102444944	1	2	1
2018	ES	1056	ES51	01	633	01	709386689	1	2	1
2018	ES	1057	ES51	01	633	01	112946086	1	2	1
2018	ES	1059	ES51	01	633	01	350786446	1	2	1
2018	ES	1065	ES51	01	635	01	233535326	1	1	1
2018	ES	1068	ES51	01	635	01	240616543	1	1	1
2018	ES	1069	ES51	01	641	01	125749567	1	2	1
2018	ES	1071	ES51	01	641	01	111089640	1	2	1
2018	ES	1072	ES51	01	641	01	155488822	1	2	1
2018	ES	1074	ES51	01	641	01	57323486	1	2	1
2018	ES	1075	ES51	01	641	01	239974061	1	2	1
2018	ES	1076	ES51	01	641	01	110061735	1	2	1
2018	ES	1077	ES51	01	641	01	117521521	1	2	1
2018	ES	1078	ES51	01	641	01	217186009	1	2	1
2018	ES	1080	ES51	01	642	01	100566197	1	2	1
2018	ES	1082	ES51	01	643	01	189424477	1	2	1
2018	ES	1083	ES51	01	643	01	101915871	1	2	1
2018	ES	1084	ES51	01	643	01	133383279	1	2	1
2018	ES	1085	ES51	01	643	01	78857920	1	2	1
2018	ES	1339	ES51	01	793	01	166995161	1	3	1
2018	ES	1340	ES51	01	793	01	143495371	1	3	1
2018	ES	1342	ES51	01	793	01	309138539	1	3	1
2018	ES	1343	ES51	01	799	01	165356837	1	1	1
2018	ES	1345	ES51	01	799	01	85737978	1	1	1
2018	ES	1346	ES51	01	799	01	268119851	1	1	1
2018	ES	1347	ES51	01	799	01	290511565	1	1	1
2018	ES	1348	ES51	01	799	01	147555140	1	1	1
2018	ES	1349	ES51	01	805	01	163046464	1	3	1
2018	ES	1350	ES51	01	805	01	139947731	1	3	1
2018	ES	1351	ES51	01	805	01	117631754	1	3	1
2018	ES	1352	ES51	01	805	01	136759009	1	3	1
2018	ES	2760	ES51	01	1652	01	99986242	1	3	1
2018	ES	2761	ES51	01	1652	01	162355911	1	3	1
2018	ES	2764	ES51	01	1654	01	201505051	1	3	1
2018	ES	2765	ES51	01	1654	01	178168560	1	3	1
2018	ES	2768	ES51	01	1655	01	90010435	1	1	1
2018	ES	2769	ES51	01	1659	01	147555140	1	1	1
2018	ES	2771	ES51	01	1659	01	148411012	1	1	1
2018	ES	2773	ES51	01	1659	01	366294570	1	1	1
2018	ES	2775	ES51	01	1662	01	136354615	1	2	1
2018	ES	4181	ES51	01	248	01	39398089	1	1	1
2018	ES	4184	ES51	01	248	01	56989833	1	1	1
2018	ES	4188	ES51	01	254	01	33106155	1	1	1
2018	ES	4189	ES51	01	254	01	31768573	1	1	1
2018	ES	4193	ES51	01	254	01	40954122	1	1	1
2018	ES	4199	ES51	01	254	01	49757804	1	1	1
2018	ES	4202	ES51	01	258	01	50176147	1	1	1
2018	ES	4203	ES51	01	258	01	40274405	1	1	1
2018	ES	4206	ES51	01	258	01	50176147	1	1	1
2018	ES	4208	ES51	01	258	01	46066376	1	1	1
2018	ES	4209	ES51	01	258	01	46986088	1	1	1
2018	ES	4210	ES51	01	258	01	34537722	1	1	1
2018	ES	4211	ES51	01	258	01	40274405	1	1	1
2018	ES	4215	ES51	01	261	01	36741849	1	1	1
2018	ES	4216	ES51	01	261	01	31747461	1	1	1
2018	ES	4218	ES51	01	261	01	45345717	1	1	1
2018	ES	4221	ES51	01	261	01	48483768	1	1	1
2018	ES	4222	ES51	01	261	01	51619759	1	1	1
2018	ES	4223	ES51	01	261	01	67093383	1	1	1
2018	ES	4225	ES51	01	265	01	48799293	1	1	1
2018	ES	4226	ES51	01	265	01	36741849	1	1	1
2018	ES	4229	ES51	01	265	01	55387069	1	1	1
2018	ES	4232	ES51	01	265	01	35681768	1	1	1
2018	ES	4234	ES51	01	265	01	46803571	1	1	1
2018	ES	4235	ES51	01	265	01	35093088	1	1	1
2018	ES	4236	ES51	01	271	01	67280953	1	1	1
2018	ES	4240	ES51	01	271	01	31686831	1	1	1
2018	ES	4241	ES51	01	271	01	35093088	1	1	1
2018	ES	4244	ES51	01	271	01	48474076	1	1	1
2018	ES	4245	ES51	01	271	01	46382136	1	1	1
2018	ES	4246	ES51	01	271	01	36967483	1	1	1
2018	ES	4248	ES51	01	273	01	31574919	1	1	1
2018	ES	4252	ES51	01	273	01	29024562	1	1	1
2018	ES	4255	ES51	01	273	01	59143532	1	1	1
2018	ES	4256	ES51	01	273	01	31574919	1	1	1
2018	ES	4257	ES51	01	273	01	36741849	1	1	1
2018	ES	4258	ES51	01	273	01	39771358	1	1	1
2018	ES	4259	ES51	01	273	01	50858788	1	1	1
2018	ES	4260	ES51	01	275	01	51194496	1	1	1
2018	ES	4261	ES51	01	275	01	29024562	1	1	1
2018	ES	4264	ES51	01	275	01	39429021	1	1	1
2018	ES	4267	ES51	01	275	01	44360906	1	1	1
2018	ES	4271	ES51	01	275	01	52676485	1	1	1
2018	ES	4275	ES51	01	277	01	42367232	1	1	1
2018	ES	4278	ES51	01	277	01	37424415	1	1	1
2018	ES	4279	ES51	01	277	01	42202882	1	1	1
2018	ES	4280	ES51	01	277	01	76619283	1	1	1
2018	ES	4282	ES51	01	277	01	42624088	1	1	1
2018	ES	4286	ES51	01	282	01	24033644	1	1	1
2018	ES	4292	ES51	01	282	01	41505118	1	1	1
2018	ES	4293	ES51	01	282	01	48799293	1	1	1
2018	ES	4296	ES51	01	283	01	101166571	1	1	1
2018	ES	4298	ES51	01	283	01	37177676	1	1	1
2018	ES	4299	ES51	01	283	01	35093088	1	1	1
2018	ES	4301	ES51	01	283	01	38180115	1	1	1
2018	ES	4303	ES51	01	283	01	56620398	1	1	1
2018	ES	4305	ES51	01	283	01	19870176	1	1	1
2018	ES	4310	ES51	01	294	01	18150933	1	1	1
2018	ES	4313	ES51	01	294	01	35093088	1	1	1
2018	ES	4316	ES51	01	294	01	36741849	1	1	1
2018	ES	4317	ES51	01	294	01	36741849	1	1	1
2018	ES	4318	ES51	01	294	01	47748252	1	1	1
2018	ES	4322	ES51	01	299	01	35093088	1	1	1
2018	ES	4323	ES51	01	299	01	29934247	1	1	1
2018	ES	4324	ES51	01	299	01	29024562	1	1	1
2018	ES	4326	ES51	01	299	01	40126534	1	1	1
2018	ES	4328	ES51	01	299	01	35093088	1	1	1
2018	ES	4330	ES51	01	299	01	169261009	1	1	1
2018	ES	4331	ES51	01	299	01	38180115	1	1	1
2018	ES	4333	ES51	01	304	01	62591398	1	1	1
2018	ES	4334	ES51	01	304	01	39413652	1	1	1
2018	ES	4336	ES51	01	304	01	54849903	1	1	1
2018	ES	4337	ES51	01	304	01	51429711	1	1	1
2018	ES	4338	ES51	01	304	01	36741849	1	1	1
2018	ES	4339	ES51	01	304	01	60218177	1	1	1
2018	ES	4344	ES51	01	306	01	60655254	1	1	1
2018	ES	4345	ES51	01	306	01	60655254	1	1	1
2018	ES	4346	ES51	01	306	01	38180115	1	1	1
2018	ES	4348	ES51	01	306	01	75218851	1	1	1
2018	ES	4351	ES51	01	306	01	45221501	1	1	1
2018	ES	4352	ES51	01	306	01	56620398	1	1	1
2018	ES	4353	ES51	01	306	01	37506525	1	1	1
2018	ES	4354	ES51	01	306	01	31574919	1	1	1
2018	ES	4356	ES51	01	310	01	39192169	1	2	1
2018	ES	4358	ES51	01	310	01	43216890	1	2	1
2018	ES	4359	ES51	01	310	01	43806843	1	2	1
2018	ES	4361	ES51	01	310	01	43828387	1	2	1
2018	ES	4362	ES51	01	310	01	50607024	1	2	1
2018	ES	4364	ES51	01	310	01	34571965	1	2	1
2018	ES	4365	ES51	01	310	01	68074374	1	2	1
2018	ES	4366	ES51	01	310	01	43701718	1	2	1
2018	ES	4367	ES51	01	310	01	58819481	1	2	1
2018	ES	4369	ES51	01	313	01	34541614	1	2	1
2018	ES	4370	ES51	01	313	01	37668396	1	2	1
2018	ES	4372	ES51	01	313	01	38424784	1	2	1
2018	ES	4373	ES51	01	313	01	66007727	1	2	1
2018	ES	4375	ES51	01	313	01	51461490	1	2	1
2018	ES	4376	ES51	01	313	01	35700939	1	2	1
2018	ES	4382	ES51	01	315	01	53037258	1	1	1
2018	ES	4386	ES51	01	315	01	65421118	1	1	1
2018	ES	4387	ES51	01	315	01	122450383	1	1	1
2018	ES	4388	ES51	01	315	01	61964992	1	1	1
2018	ES	4391	ES51	01	315	01	27634895	1	1	1
2018	ES	4392	ES51	01	317	01	47948618	1	2	1
2018	ES	4393	ES51	01	317	01	53202010	1	2	1
2018	ES	4394	ES51	01	317	01	46401445	1	2	1
2018	ES	4395	ES51	01	317	01	77550263	1	2	1
2018	ES	4397	ES51	01	317	01	37839966	1	2	1
2018	ES	4398	ES51	01	317	01	47587051	1	2	1
2018	ES	4400	ES51	01	317	01	63686109	1	2	1
2018	ES	4401	ES51	01	317	01	36650073	1	2	1
2018	ES	4402	ES51	01	317	01	81126390	1	2	1
2018	ES	4403	ES51	01	317	01	31547736	1	2	1
2018	ES	4406	ES51	01	319	01	56197549	1	1	1
2018	ES	4410	ES51	01	319	01	37044461	1	1	1
2018	ES	4416	ES51	01	321	01	49968056	1	2	1
2018	ES	4418	ES51	01	321	01	60784154	1	2	1
2018	ES	4420	ES51	01	321	01	32424291	1	2	1
2018	ES	4421	ES51	01	321	01	48909258	1	2	1
2018	ES	4422	ES51	01	321	01	43280948	1	2	1
2018	ES	4423	ES51	01	321	01	39984103	1	2	1
2018	ES	4424	ES51	01	321	01	43828387	1	2	1
2018	ES	4425	ES51	01	321	01	43280948	1	2	1
2018	ES	4427	ES51	01	321	01	42452694	1	2	1
2018	ES	4428	ES51	01	322	01	41896129	1	1	1
2018	ES	4430	ES51	01	322	01	56575663	1	1	1
2018	ES	4431	ES51	01	322	01	42476107	1	1	1
2018	ES	4432	ES51	01	322	01	51836343	1	1	1
2018	ES	4433	ES51	01	322	01	44471740	1	1	1
2018	ES	4434	ES51	01	322	01	46563491	1	1	1
2018	ES	4435	ES51	01	322	01	50529434	1	1	1
2018	ES	4438	ES51	01	322	01	69261750	1	1	1
2018	ES	4440	ES51	01	323	01	54735375	1	1	1
2018	ES	4441	ES51	01	323	01	27634895	1	1	1
2018	ES	4442	ES51	01	323	01	63386945	1	1	1
2018	ES	4446	ES51	01	323	01	48138609	1	1	1
2018	ES	4447	ES51	01	323	01	40071156	1	1	1
2018	ES	4450	ES51	01	323	01	48138609	1	1	1
2018	ES	4454	ES51	01	326	01	62885863	1	1	1
2018	ES	4455	ES51	01	326	01	47736071	1	1	1
2018	ES	4456	ES51	01	326	01	38190127	1	1	1
2018	ES	4457	ES51	01	326	01	48697891	1	1	1
2018	ES	4459	ES51	01	326	01	69276510	1	1	1
2018	ES	4460	ES51	01	326	01	41621497	1	1	1
2018	ES	4461	ES51	01	326	01	37044461	1	1	1
2018	ES	4463	ES51	01	326	01	31598760	1	1	1
2018	ES	4464	ES51	01	328	01	47317662	1	1	1
2018	ES	4465	ES51	01	328	01	27396683	1	1	1
2018	ES	4466	ES51	01	328	01	37116321	1	1	1
2018	ES	4468	ES51	01	328	01	58859431	1	1	1
2018	ES	4469	ES51	01	328	01	70371767	1	1	1
2018	ES	4471	ES51	01	328	01	39398089	1	1	1
2018	ES	4473	ES51	01	328	01	37116321	1	1	1
2018	ES	4476	ES51	01	331	01	42646615	1	1	1
2018	ES	4477	ES51	01	331	01	26373612	1	1	1
2018	ES	4479	ES51	01	331	01	37630131	1	1	1
2018	ES	4480	ES51	01	331	01	51913920	1	1	1
2018	ES	4483	ES51	01	331	01	31122884	1	1	1
2018	ES	4484	ES51	01	331	01	31122884	1	1	1
2018	ES	4485	ES51	01	331	01	60993434	1	1	1
2018	ES	4486	ES51	01	331	01	32541553	1	1	1
2018	ES	4492	ES51	01	335	01	65040306	1	1	1
2018	ES	4493	ES51	01	335	01	50135349	1	1	1
2018	ES	4499	ES51	01	335	01	41444275	1	1	1
2018	ES	4502	ES51	01	340	01	49185666	1	2	1
2018	ES	4503	ES51	01	340	01	69487770	1	2	1
2018	ES	4509	ES51	01	340	01	62117779	1	2	1
2018	ES	4511	ES51	01	340	01	19218657	1	2	1
2018	ES	4513	ES51	01	345	01	108480376	1	1	1
2018	ES	4514	ES51	01	345	01	19463149	1	1	1
2018	ES	4515	ES51	01	345	01	52327222	1	1	1
2018	ES	4516	ES51	01	345	01	65040306	1	1	1
2018	ES	4517	ES51	01	345	01	57957413	1	1	1
2018	ES	4520	ES51	01	345	01	50315837	1	1	1
2018	ES	4524	ES51	01	350	01	107496693	1	1	1
2018	ES	4525	ES51	01	350	01	92738742	1	1	1
2018	ES	4527	ES51	01	350	01	59065876	1	1	1
2018	ES	4528	ES51	01	350	01	48381248	1	1	1
2018	ES	4529	ES51	01	350	01	61233909	1	1	1
2018	ES	4530	ES51	01	350	01	82155247	1	1	1
2018	ES	4531	ES51	01	350	01	54677835	1	1	1
2018	ES	4534	ES51	01	350	01	66745360	1	1	1
2018	ES	4535	ES51	01	350	01	53599464	1	1	1
2018	ES	4537	ES51	01	352	01	28624238	1	3	1
2018	ES	4538	ES51	01	352	01	42110896	1	3	1
2018	ES	4540	ES51	01	352	01	46425801	1	3	1
2018	ES	4541	ES51	01	352	01	50429958	1	3	1
2018	ES	4543	ES51	01	352	01	59951077	1	3	1
2018	ES	4546	ES51	01	352	01	63077635	1	3	1
2018	ES	4547	ES51	01	352	01	38903177	1	3	1
2018	ES	4548	ES51	01	354	01	48121375	1	3	1
2018	ES	4549	ES51	01	354	01	35799768	1	3	1
2018	ES	4551	ES51	01	354	01	91430884	1	3	1
2018	ES	4552	ES51	01	354	01	37861208	1	3	1
2018	ES	4557	ES51	01	354	01	36573317	1	3	1
2018	ES	4558	ES51	01	354	01	38903177	1	3	1
2018	ES	4559	ES51	01	354	01	40620480	1	3	1
2018	ES	4560	ES51	01	355	01	52751630	1	2	1
2018	ES	4561	ES51	01	355	01	55892391	1	2	1
2018	ES	4562	ES51	01	355	01	35744554	1	2	1
2018	ES	4563	ES51	01	355	01	49212035	1	2	1
2018	ES	4564	ES51	01	355	01	69124266	1	2	1
2018	ES	4565	ES51	01	355	01	46080532	1	2	1
2018	ES	4567	ES51	01	355	01	28442403	1	2	1
2018	ES	4568	ES51	01	355	01	60274655	1	2	1
2018	ES	4571	ES51	01	355	01	39984103	1	2	1
2018	ES	4573	ES51	01	364	01	31518220	1	1	1
2018	ES	4576	ES51	01	364	01	26687239	1	1	1
2018	ES	4577	ES51	01	364	01	37044461	1	1	1
2018	ES	4583	ES51	01	364	01	47098470	1	1	1
2018	ES	4584	ES51	01	365	01	48192436	1	1	1
2018	ES	4585	ES51	01	365	01	55147806	1	1	1
2018	ES	4587	ES51	01	365	01	46515764	1	1	1
2018	ES	4589	ES51	01	365	01	37630131	1	1	1
2018	ES	4591	ES51	01	365	01	37630131	1	1	1
2018	ES	4593	ES51	01	365	01	37116321	1	1	1
2018	ES	4595	ES51	01	365	01	31949075	1	1	1
2018	ES	4598	ES51	01	378	01	37314862	1	2	1
2018	ES	4599	ES51	01	378	01	83380488	1	2	1
2018	ES	4602	ES51	01	378	01	52005680	1	2	1
2018	ES	4604	ES51	01	378	01	29419563	1	2	1
2018	ES	4605	ES51	01	378	01	64830247	1	2	1
2018	ES	4606	ES51	01	378	01	38189848	1	2	1
2018	ES	4613	ES51	01	379	01	63232701	1	1	1
2018	ES	4614	ES51	01	379	01	80879746	1	1	1
2018	ES	4615	ES51	01	379	01	49036129	1	1	1
2018	ES	4616	ES51	01	379	01	40924557	1	1	1
2018	ES	4617	ES51	01	379	01	34399575	1	1	1
2018	ES	4624	ES51	01	383	01	33971612	1	1	1
2018	ES	4625	ES51	01	383	01	48246779	1	1	1
2018	ES	4626	ES51	01	383	01	30731924	1	1	1
2018	ES	4628	ES51	01	383	01	81126390	1	1	1
2018	ES	4630	ES51	01	383	01	69487770	1	1	1
2018	ES	4631	ES51	01	383	01	45131437	1	1	1
2018	ES	4639	ES51	01	389	01	65808132	1	1	1
2018	ES	4641	ES51	01	389	01	34943430	1	1	1
2018	ES	4642	ES51	01	389	01	38617762	1	1	1
2018	ES	4644	ES51	01	394	01	42476107	1	1	1
2018	ES	4646	ES51	01	394	01	32814031	1	1	1
2018	ES	4647	ES51	01	394	01	48747489	1	1	1
2018	ES	4649	ES51	01	394	01	41502916	1	1	1
2018	ES	4651	ES51	01	394	01	57530840	1	1	1
2018	ES	4652	ES51	01	394	01	47724251	1	1	1
2018	ES	4653	ES51	01	394	01	68448792	1	1	1
2018	ES	4655	ES51	01	394	01	38217772	1	1	1
2018	ES	4656	ES51	01	395	01	43280624	1	1	1
2018	ES	4657	ES51	01	395	01	61964992	1	1	1
2018	ES	4659	ES51	01	395	01	47663568	1	1	1
2018	ES	4660	ES51	01	395	01	54398615	1	1	1
2018	ES	4661	ES51	01	395	01	48747489	1	1	1
2018	ES	4662	ES51	01	395	01	43789756	1	1	1
2018	ES	4663	ES51	01	395	01	61964992	1	1	1
2018	ES	4664	ES51	01	395	01	53161270	1	1	1
2018	ES	4665	ES51	01	395	01	66530814	1	1	1
2018	ES	4670	ES51	01	401	01	53380139	1	1	1
2018	ES	4671	ES51	01	401	01	43186030	1	1	1
2018	ES	4673	ES51	01	401	01	34035366	1	1	1
2018	ES	4674	ES51	01	401	01	43054196	1	1	1
2018	ES	4675	ES51	01	401	01	39398089	1	1	1
2018	ES	4676	ES51	01	401	01	34943430	1	1	1
2018	ES	4677	ES51	01	401	01	45897638	1	1	1
