RB010	RB020	RB030	RB050	RB050_F	RB070	RB070_F	RB080	RB080_F	RB090	RB090_F	RB200	RB200_F	RB210	RB210_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	AROPE
2018	ES	531001	35093088	01	06	01	1938	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	531101	57415830	01	03	01	1965	01	1	01	1	01	1	01		96		96	531102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531102	57415830	01	11	01	1967	01	2	01	1	01	1	01		96		96	531101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531103	57415830	01	03	01	1996	01	1	01	1	01	1	01	531101	01	531102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	531104	57415830	01	04	01	1999	01	1	01	1	01	4	01	531101	01	531102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	531105	57415830	01	12	01	2001	01	1	01	1	01	4	01	531101	01	531102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	531201	34286708	01	12	01	1932	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	531202	34286708	01	10	01	1947	01	1	01	1	01	3	01		96	531201	01		96		96		96		96		96		96		96		96	96	0	0
2018	ES	531401	36001406	01	02	01	1972	01	1	01	1	01	1	01		96		96	531402	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531402	36001406	01	04	01	1979	01	2	01	1	01	1	01		96		96	531401	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531403	36001406	01	02	01	2011	01	1	01	1	01	4	01	531401	01	531402	01		96		96	30	01	10	01	0	01	0	01	0	01	33480888	01	00	0	0
2018	ES	531404	36001406	01	02	01	2014	01	2	01	1	01	4	01	531401	01	531402	01		96	30	01		96	10	01	0	01	0	01	0	01	36643761	01	00	0	0
2018	ES	531501	36741849	01	10	01	1944	01	1	01	1	01	3	01		96		96	531502	01		96		96		96		96		96		96		96	96	0	0
2018	ES	531502	36741849	01	08	01	1948	01	2	01	1	01	3	01		96		96	531501	01		96		96		96		96		96		96		96	96	0	0
2018	ES	531601	63294334	01	02	01	1984	01	2	01	1	01	1	01		96		96	531602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531602	63294334	01	08	01	1983	01	1	01	1	01	1	01		96		96	531601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	531801	38650079	01	06	01	1962	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	532201	53438947	01	11	01	1985	01	1	01	1	01	1	01		96		96	532202	01		96		96		96		96		96		96		96	00	0	0
2018	ES	532202	53438947	01	02	01	1986	01	2	01	1	01	1	01		96		96	532201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	532203	53438947	01	04	01	2016	01	1	01	1	01	4	01	532201	01	532202	01		96	7	01		96	0	01	0	01	0	01	2	01	54905777	01	00	0	0
2018	ES	532204	53438947	01	07	01	2018	01	2	01	1	01	4	01	532201	01	532202	01		96	0	01		96		96	0	01	0	01	2	01	64019890	01	00	0	0
2018	ES	532501	31649750	01	03	01	1958	01	1	01	1	01	1	01		96		96	532502	01		96		96		96		96		96		96		96	00	0	0
2018	ES	532502	31649750	01	04	01	1964	01	2	01	1	01	1	01		96		96	532501	01		96		96		96		96		96		96		96	00	0	0
2018	ES	532503	31649750	01	09	01	1994	01	2	01	1	01	2	01	532501	01	532502	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	532601	43145507	01	03	01	1982	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	532602	43145507	01	03	01	1978	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	532701	36741849	01	11	01	1945	01	1	01	1	01	3	01		96		96	532702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	532702	36741849	01	07	01	1945	01	2	01	1	01	3	01		96		96	532701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	532901	36741849	01	03	01	1945	01	1	01	1	01	3	01		96		96	532902	01		96		96		96		96		96		96		96	96	0	0
2018	ES	532902	36741849	01	07	01	1949	01	2	01	1	01	3	01		96		96	532901	01		96		96		96		96		96		96		96	96	0	0
2018	ES	533001	45139046	01	07	01	1958	01	1	01	1	01	1	01		96		96	533002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533002	45139046	01	08	01	1959	01	2	01	1	01	4	01		96		96	533001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533003	45139046	01	10	01	1999	01	1	01	1	01	4	01	533001	01	533002	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	533101	65627265	01	06	01	1986	01	2	01	1	01	1	01		96		96	533102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533102	65627265	01	04	01	1987	01	1	01	1	01	1	01		96		96	533101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533201	44123674	01	07	01	1974	01	1	01	1	01	1	01		96		96	533202	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533202	44123674	01	12	01	1974	01	2	01	1	01	1	01		96		96	533201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	533203	44123674	01	12	01	2012	01	1	01	1	01	4	01	533201	01	533202	01		96	0	01		96		96	0	01	0	01	0	01	46586216	01	00	0	0
2018	ES	533204	44123674	01	04	01	2015	01	2	01	1	01	4	01	533201	01	533202	01		96	30	01		96	0	01	0	01	0	01	0	01	44910951	01	00	0	0
2018	ES	533301	31740683	01	06	01	1955	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	533401	85056110	01	01	01	1993	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	533402	85056110	01	05	01	1993	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	533601	42501874	01	05	01	1970	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	533602	42501874	01	08	01	2005	01	1	01	1	01	4	01		96		96		96		96	30	01	0	01	0	01	0	01	0	01		96	00	0	1
2018	ES	533701	34613919	01	02	01	1951	01	1	01	1	01	1	01		96		96	533702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	533702	34613919	01	03	01	1955	01	2	01	1	01	1	01		96		96	533701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	533801	33251337	01	08	01	1955	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	533901	55072523	01	06	01	1997	01	1	01	1	01	1	01	533906	01		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	533902	55072523	01	10	01	1981	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	533903	55072523	01	02	01	1979	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	533904	55072523	01	02	01	1979	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	533905	55072523	01	08	01	2000	01	1	01	1	01	1	01	533906	01		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	533906	55072523	01	02	01	1970	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	534001	36001406	01	11	01	1969	01	1	01	1	01	1	01		96		96	534002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534002	36001406	01	12	01	1980	01	2	01	1	01	1	01		96		96	534001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534003	36001406	01	04	01	2013	01	2	01	2	01	4	01	534001	01	534002	01		96	30	01		96	0	01	0	01	0	01	0	01	38010644	01	00	0	0
2018	ES	534004	36001406	01	11	01	2015	01	1	01	2	01	4	01	534001	01	534002	01		96	30	01		96	0	01	0	01	0	01	0	01	36989598	01	00	0	0
2018	ES	534201	39378887	01	04	01	1940	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	534202	39378887	01	10	01	1974	01	1	01	1	01	4	01		96	534201	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	534301	91553966	01	09	01	1986	01	1	01	1	01	1	01		96		96	534302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534302	91553966	01	08	01	1987	01	2	01	1	01	1	01		96		96	534301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534501	33106155	01	07	01	1958	01	1	01	1	01	1	01		96		96	534502	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534502	33106155	01	10	01	1962	01	2	01	1	01	1	01		96		96	534501	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534601	56281779	01	02	01	1967	01	2	01	1	01	1	01		96		96	534602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534602	56281779	01	03	01	1967	01	1	01	1	01	1	01		96		96	534601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534603	56281779	01	10	01	1998	01	2	01	1	01	4	01	534602	01	534601	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	534701	59573255	01	07	01	1977	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	534801	46751354	01	07	01	1966	01	1	01	1	01	1	01		96		96	534802	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534802	46751354	01	11	01	1969	01	2	01	1	01	4	01		96		96	534801	01		96		96		96		96		96		96		96	00	0	0
2018	ES	534803	46751354	01	07	01	2008	01	2	01	1	01	4	01	534801	01	534802	01		96		96	40	01	0	01	0	01	0	01	0	01	58433524	01	00	0	0
2018	ES	534901	16856970	01	11	01	1963	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	535301	51038184	01	11	01	1958	01	1	01	1	01	1	01		96		96	535302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	535302	51038184	01	04	01	1962	01	2	01	1	01	1	01		96		96	535301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	535303	51038184	01	11	01	1996	01	1	01	1	01	4	01	535301	01	535302	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	535304	51038184	01	06	01	1998	01	1	01	1	01	4	01	535301	01	535302	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	535701	48547970	01	06	01	1944	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	535702	48547970	01	12	01	1963	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	535901	101166571	01	05	01	1986	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	536001	45447914	01	01	01	1974	01	1	01	1	01	1	01		96		96	536002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536002	45447914	01	12	01	1977	01	2	01	1	01	1	01		96		96	536001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536003	45447914	01	11	01	2015	01	2	01	1	01	4	01	536001	01	536002	01		96	40	01		96	0	01	0	01	0	01	0	01	46695401	01	00	0	0
2018	ES	536101	45447914	01	07	01	1974	01	1	01	1	01	1	01		96		96	536102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536102	45447914	01	02	01	1977	01	2	01	1	01	1	01		96		96	536101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536103	45447914	01	06	01	2015	01	2	01	1	01	4	01	536101	01	536102	01		96	35	01		96	0	01	0	01	0	01	0	01	46695401	01	00	0	0
2018	ES	536201	53142150	01	01	01	1981	01	1	01	1	01	1	01		96		96	536202	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536202	53142150	01	03	01	1984	01	2	01	1	01	1	01		96		96	536201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	536203	53142150	01	02	01	2013	01	1	01	1	01	4	01	536201	01	536202	01		96	25	01		96	0	01	0	01	0	01	0	01	56108013	01	00	0	0
2018	ES	536204	53142150	01	05	01	2016	01	1	01	1	01	4	01	536201	01	536202	01		96	40	01		96	0	01	0	01	0	01	0	01	54600833	01	00	0	0
2018	ES	536301	56620398	01	01	01	1983	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	536401	101166571	01	04	01	1983	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	536701	53181106	01	11	01	1933	01	1	01	1	01	3	01		96		96	536702	01		96		96		96		96		96		96		96	96	1	1
2018	ES	536702	53181106	01	01	01	1938	01	2	01	1	01	3	01		96		96	536701	01		96		96		96		96		96		96		96	96	1	1
2018	ES	536703	53181106	01	03	01	1964	01	1	01	1	01	2	01	536701	01	536702	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	536801	59573255	01	08	01	1976	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	537101	58638267	01	11	01	1985	01	1	01	1	01	1	01		96		96	537102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537102	58638267	01	03	01	1989	01	2	01	1	01	1	01		96		96	537101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537103	58638267	01	01	01	2010	01	1	01	1	01	4	01	537101	01	537102	01		96		96	35	01	0	01	0	01	0	01	0	01	64277468	01	00	0	0
2018	ES	537104	58638267	01	05	01	2011	01	1	01	1	01	4	01	537101	01	537102	01		96		96	35	01	0	01	0	01	0	01	0	01	56430346	01	00	0	0
2018	ES	537301	39771358	01	06	01	1940	01	1	01	1	01	3	01		96		96	537302	01		96		96		96		96		96		96		96	96	0	1
2018	ES	537302	39771358	01	10	01	1941	01	2	01	1	01	4	01		96		96	537301	01		96		96		96		96		96		96		96	96	0	1
2018	ES	537401	38650079	01	08	01	1960	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	537501	60655254	01	10	01	1934	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	537701	51760730	01	04	01	1964	01	1	01	1	01	1	01		96		96	537702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537702	51760730	01	07	01	1971	01	2	01	1	01	1	01		96		96	537701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537703	51760730	01	07	01	1996	01	2	01	1	01	4	01	537701	01	537702	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	537704	51760730	01	05	01	1998	01	1	01	1	01	2	01	537701	01	537702	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	537801	44617487	01	03	01	1963	01	1	01	1	01	1	01		96		96	537802	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537802	44617487	01	08	01	1965	01	2	01	1	01	1	01		96		96	537801	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537803	44617487	01	09	01	1998	01	1	01	1	01	4	01	537801	01	537802	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	537901	40158008	01	09	01	1966	01	1	01	1	01	1	01		96		96	537902	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537902	40158008	01	07	01	1967	01	2	01	1	01	2	01		96		96	537901	01		96		96		96		96		96		96		96	00	0	0
2018	ES	537903	40158008	01	10	01	1995	01	2	01	1	01	2	01	537901	01	537902	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	538001	42596518	01	06	01	1965	01	1	01	1	01	1	01		96		96	538002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	538002	42596518	01	02	01	1967	01	2	01	1	01	1	01		96		96	538001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	538003	42596518	01	03	01	2007	01	1	01	1	01	4	01	538001	01	538002	01		96		96	25	01	0	01	0	01	0	01	0	01	43974143	01	00	0	0
2018	ES	538201	40176177	01	04	01	1956	01	1	01	1	01	1	01		96		96	538202	01		96		96		96		96		96		96		96	96	0	0
2018	ES	538202	40176177	01	04	01	1965	01	2	01	1	01	1	01		96		96	538201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	538203	40176177	01	02	01	1995	01	2	01	1	01	1	01	538201	01	538202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	538204	40176177	01	05	01	1998	01	2	01	1	01	2	01	538201	01	538202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	538401	44433355	01	07	01	1959	01	2	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	538402	44433355	01	12	01	2001	01	1	01	1	01	4	01		96	538401	01		96		96		96		96		96		96		96		96	00	0	1
2018	ES	538601	31740683	01	10	01	1956	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	538701	54049893	01	08	01	1973	01	2	01	1	01	2	01		96		96	538702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	538702	54049893	01	08	01	1973	01	1	01	1	01	1	01		96		96	538701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	538703	54049893	01	10	01	2008	01	1	01	1	01	4	01	538702	01	538701	01		96		96	25	01	0	01	0	01	0	01	0	01	49824912	01	00	0	0
2018	ES	538801	42826367	01	04	01	1971	01	2	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	538802	42826367	01	09	01	2006	01	1	01	1	01	4	01		96	538801	01		96		96	25	01	0	01	0	01	0	01	0	01	45945192	01	01	1	1
2018	ES	538803	42826367	01	03	01	2009	01	2	01	1	01	4	01		96	538801	01		96		96	25	01	0	01	0	01	0	01	0	01	53527767	01	01	1	1
2018	ES	538901	34170681	01	03	01	1954	01	1	01	1	01	1	01		96	538903	01		96		96		96		96		96		96		96		96	96	0	0
2018	ES	538902	34170681	01	02	01	1950	01	2	01	1	01	3	01		96	538903	01		96		96		96		96		96		96		96		96	96	0	0
2018	ES	538903	34170681	01	04	01	1932	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	539101	30073962	01	07	01	1972	01	1	01	1	01	1	01		96		96	539102	01		96		96		96		96		96		96		96	00	0	1
2018	ES	539102	30073962	01	12	01	1972	01	2	01	1	01	1	01		96		96	539101	01		96		96		96		96		96		96		96	00	0	1
2018	ES	539103	30073962	01	03	01	2008	01	2	01	1	01	4	01	539101	01	539102	01		96		96	35	01	0	01	0	01	0	01	0	01	27723136	01	00	0	1
2018	ES	539104	30073962	01	06	01	2010	01	2	01	1	01	4	01	539101	01	539102	01		96		96	35	01	0	01	0	01	0	01	0	01	32966154	01	00	0	1
2018	ES	539201	38180115	01	10	01	1959	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	539301	35093088	01	06	01	1935	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	539401	76619283	01	08	01	1966	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	539601	24272057	01	10	01	1964	01	2	01	1	01	1	01		96		96	539602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	539602	24272057	01	12	01	1969	01	1	01	1	01	1	01		96		96	539601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	539603	24272057	01	11	01	2007	01	2	01	1	01	4	01	539602	01	539601	01		96		96	38	01	0	01	0	01	0	01	0	01	22374755	01	00	0	0
2018	ES	539801	45447914	01	09	01	2014	01	2	01	1	01	4	01	539803	01	539802	01		96	35	01		96	0	01	0	01	0	01	0	01	45195546	01	00	1	1
2018	ES	539802	45447914	01	12	01	1982	01	2	01	1	01	4	01		96		96	539803	01		96		96		96		96		96		96		96	00	1	1
2018	ES	539803	45447914	01	11	01	1980	01	1	01	1	01	1	01		96		96	539802	01		96		96		96		96		96		96		96	00	1	1
2018	ES	539901	39771358	01	03	01	1933	01	2	01	1	01	4	01		96		96	539902	01		96		96		96		96		96		96		96	96	0	0
2018	ES	539902	39771358	01	06	01	1933	01	1	01	1	01	3	01		96		96	539901	01		96		96		96		96		96		96		96	96	0	0
2018	ES	540201	42426436	01	10	01	1972	01	1	01	1	01	1	01		96		96	540202	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540202	42426436	01	08	01	1974	01	2	01	1	01	4	01		96		96	540201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540203	42426436	01	09	01	2000	01	1	01	1	01	4	01	540201	01	540202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	540204	42426436	01	11	01	2007	01	1	01	1	01	4	01	540201	01	540202	01		96		96	30	01	0	01	0	01	0	01	0	01	39110039	01	00	0	0
2018	ES	540301	41353893	01	02	01	1963	01	1	01	1	01	1	01		96		96	540302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540302	41353893	01	06	01	1963	01	2	01	1	01	1	01		96		96	540301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540303	41353893	01	12	01	1990	01	2	01	1	01	1	01	540301	01	540302	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	540304	41353893	01	09	01	1992	01	2	01	1	01	1	01	540301	01	540302	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	540401	36741849	01	04	01	1943	01	1	01	1	01	3	01		96		96	540402	01		96		96		96		96		96		96		96	96	0	0
2018	ES	540402	36741849	01	12	01	1947	01	2	01	1	01	3	01		96		96	540401	01		96		96		96		96		96		96		96	96	0	0
2018	ES	540601	38180115	01	07	01	1960	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	540701	46670600	01	04	01	1979	01	1	01	1	01	1	01		96		96	540702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540702	46670600	01	10	01	1983	01	2	01	1	01	1	01		96		96	540701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	540703	46670600	01	06	01	2013	01	1	01	1	01	4	01	540701	01	540702	01		96	40	01		96	0	01	0	01	0	01	0	01	49275286	01	00	0	0
2018	ES	540704	46670600	01	04	01	2016	01	2	01	1	01	4	01	540701	01	540702	01		96	40	01		96	0	01	0	01	0	01	0	01	47951647	01	00	0	0
2018	ES	540801	40274405	01	08	01	1951	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	540901	45221501	01	12	01	1951	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	541001	33106155	01	03	01	1958	01	2	01	1	01	1	01		96		96	541002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541002	33106155	01	02	01	1959	01	1	01	1	01	1	01		96		96	541001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541101	40274405	01	09	01	1950	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	541301	38334341	01	04	01	1940	01	1	01	1	01	3	01		96		96	541302	01		96		96		96		96		96		96		96	96	1	1
2018	ES	541302	38334341	01	06	01	1941	01	2	01	1	01	3	01		96		96	541301	01		96		96		96		96		96		96		96	96	1	1
2018	ES	541401	59573255	01	06	01	1981	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	541501	43186030	01	07	01	1945	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	541601	61359879	01	01	01	1988	01	1	01	1	01	1	01		96		96	541602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541602	61359879	01	02	01	1987	01	2	01	1	01	2	01		96		96	541601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541603	61359879	01	10	01	2017	01	2	01	1	01	4	01	541601	01	541602	01		96	0	01		96		96	0	01	0	01	0	01	73509171	01	00	0	0
2018	ES	541801	38342863	01	12	01	1943	01	1	01	1	01	3	01		96		96	541802	01		96		96		96		96		96		96		96	96	0	0
2018	ES	541802	38342863	01	06	01	1958	01	2	01	1	01	4	01		96		96	541801	01		96		96		96		96		96		96		96	01	1	1
2018	ES	541901	72782395	01	08	01	1985	01	2	01	1	01	1	01		96		96	541902	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541902	72782395	01	04	01	1985	01	1	01	1	01	1	01		96		96	541901	01		96		96		96		96		96		96		96	00	0	0
2018	ES	541903	72782395	01	11	01	2018	01	1	01	1	01	4	01	541902	01	541901	01		96	0	01		96		96	0	01	0	01	0	01	87193351	01	00	0	0
2018	ES	542101	48490776	01	06	01	1949	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	542201	42984003	01	01	01	1991	01	2	01	1	01	1	01		96	542202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542202	42984003	01	11	01	1958	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542301	43186030	01	07	01	1947	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2018	ES	542401	69326776	01	10	01	1979	01	2	01	1	01	1	01		96		96	542402	01		96		96		96		96		96		96		96	00	0	1
2018	ES	542402	69326776	01	05	01	1983	01	1	01	1	01	1	01		96		96	542401	01		96		96		96		96		96		96		96	00	0	1
2018	ES	542403	69326776	01	04	01	2017	01	1	01	1	01	4	01	542402	01	542401	01		96	0	01		96		96	0	01	0	01	0	01	78591489	01	00	0	1
2018	ES	542501	38286412	01	02	01	1963	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542502	38286412	01	08	01	1965	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542503	38286412	01	08	01	1975	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542504	38286412	01	04	01	1987	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	542505	38286412	01	06	01	2013	01	1	01	1	01	4	01	542503	01		96		96	30	01		96	0	01	0	01	0	01	0	01	40423176	01	00	0	0
2018	ES	542601	32098334	01	10	01	1954	01	1	01	1	01	1	01		96		96	542602	01		96		96		96		96		96		96		96	96	0	0
2018	ES	542602	32098334	01	04	01	1960	01	2	01	1	01	4	01		96		96	542601	01		96		96		96		96		96		96		96	01	1	1
2018	ES	542901	38321351	01	01	01	1957	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	543001	38321351	01	04	01	1954	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	543101	39398089	01	07	01	1948	01	2	01	1	01	3	01		96		96	543102	01		96		96		96		96		96		96		96	96	0	0
2018	ES	543102	39398089	01	01	01	1952	01	1	01	1	01	3	01		96		96	543101	01		96		96		96		96		96		96		96	96	0	0
2018	ES	543301	37630131	01	02	01	1937	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2018	ES	543401	55979190	01	02	01	1962	01	1	01	1	01	1	01		96		96	543402	01		96		96		96		96		96		96		96	00	0	0
2018	ES	543402	55979190	01	06	01	1969	01	2	01	1	01	1	01		96		96	543401	01		96		96		96		96		96		96		96	00	0	0
2018	ES	543403	55979190	01	07	01	1997	01	1	01	1	01	4	01	543401	01	543402	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	543601	37630131	01	07	01	1940	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	543701	58815260	01	12	01	1967	01	1	01	1	01	1	01		96		96	543702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	543702	58815260	01	08	01	1973	01	2	01	1	01	1	01		96		96	543701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	543703	58815260	01	07	01	2003	01	1	01	1	01	4	01	543701	01	543702	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	543704	58815260	01	10	01	2005	01	1	01	1	01	4	01	543701	01	543702	01		96		96	35	01	0	01	0	01	0	01	0	01	63098473	01	00	0	0
